Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,24092020,825364329,0001801
Trade Date <24-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,543,GREENPLY,EQ,152433,97021,63.65
20,544,GREENPOWER,EQ,1017537,751675,73.87
20,545,GRETEX,SM,6000,6000,100.00
20,546,GRINDWELL,EQ,9750,4508,46.24
20,547,GRPLTD,EQ,444,292,65.77
20,548,GRSE,EQ,94950,27392,28.85
20,549,GSCLCEMENT,EQ,47226,31474,66.65
20,550,GSFC,EQ,1362653,224046,16.44
20,551,GSPL,EQ,586791,301266,51.34
20,552,GSS,EQ,116931,72909,62.35
20,553,GTL,EQ,1145736,902784,78.80
20,554,GTLINFRA,EQ,7456609,4393155,58.92
20,555,GTNIND,EQ,296,215,72.64
20,556,GTNTEX,EQ,1214,1214,100.00
20,557,GTPL,EQ,42748,26430,61.83
20,558,GUFICBIO,EQ,129224,65612,50.77
20,559,GUJALKALI,EQ,49071,22313,45.47
20,560,GUJAPOLLO,EQ,4556,2301,50.50
20,561,GUJGASLTD,EQ,787309,604286,76.75
20,562,GULFOILLUB,EQ,5573,3491,62.64
20,563,GULFPETRO,EQ,23386,16519,70.64
20,564,GULPOLY,EQ,43291,27060,62.51
20,565,GVKPIL,EQ,1969244,1562108,79.33
20,566,HAL,EQ,1353481,277499,20.50
20,567,HAPPSTMNDS,EQ,2954084,763494,25.85
20,568,HARITASEAT,EQ,4233,1682,39.74
20,569,HARRMALAYA,EQ,33120,19605,59.19
20,570,HATSUN,EQ,17438,7219,41.40
20,571,HAVELLS,EQ,1885899,567113,30.07
20,572,HBANKETF,EQ,11087,9927,89.54
20,573,HBLPOWER,EQ,204069,111666,54.72
20,574,HBSL,EQ,2708,2708,100.00
20,575,HCC,EQ,2498207,917990,36.75
20,576,HCG,EQ,13860,8546,61.66
20,577,HCL-INSYS,EQ,248199,127793,51.49
20,578,HCLTECH,EQ,10553632,2775146,26.30
20,579,HDFC,EQ,5673754,3616243,63.74
20,580,HDFC,W3,7200,6000,83.33
20,581,HDFCAMC,EQ,490621,331020,67.47
20,582,HDFCBANK,EQ,9904895,4695108,47.40
20,583,HDFCLIFE,EQ,3044327,1937710,63.65
20,584,HDFCMFGETF,EQ,21494,11734,54.59
20,585,HDFCNIFETF,EQ,1635,1229,75.17
20,586,HDFCSENETF,EQ,221,172,77.83
20,587,HEG,EQ,629782,105322,16.72
20,588,HEIDELBERG,EQ,198597,101274,50.99
20,589,HERCULES,EQ,43794,21393,48.85
20,590,HERITGFOOD,EQ,56756,33650,59.29
20,591,HEROMOTOCO,EQ,1020090,265479,26.03
20,592,HESTERBIO,EQ,24217,10736,44.33
20,593,HEXAWARE,EQ,754011,576253,76.43
20,594,HFCL,EQ,3297212,2211515,67.07
20,595,HGINFRA,EQ,25490,13672,53.64
20,596,HGS,EQ,17209,9865,57.32
20,597,HHOF1140RG,MF,52000,52000,100.00
20,598,HIKAL,EQ,1323114,342713,25.90
20,599,HIL,EQ,13916,8171,58.72
20,600,HILTON,EQ,4627,2455,53.06
20,601,HIMATSEIDE,EQ,251060,146762,58.46
20,602,HINDALCO,EQ,19292855,4918084,25.49
20,603,HINDCOMPOS,EQ,1526,859,56.29
20,604,HINDCOPPER,EQ,388918,167677,43.11
20,605,HINDMOTORS,EQ,183170,111093,60.65
20,606,HINDNATGLS,EQ,2780,2685,96.58
20,607,HINDOILEXP,EQ,184480,83792,45.42
20,608,HINDPETRO,EQ,6702161,2204476,32.89
20,609,HINDUNILVR,EQ,3798394,2334110,61.45
20,610,HINDZINC,EQ,550605,199887,36.30
20,611,HIRECT,EQ,15918,10269,64.51
20,612,HISARMETAL,EQ,4528,2649,58.50
20,613,HITECH,EQ,12601,8819,69.99
20,614,HITECHGEAR,EQ,4539,3545,78.10
20,615,HLVLTD,EQ,64176,53780,83.80
20,616,HMVL,EQ,13617,6303,46.29
20,617,HNDFDS,EQ,13740,6147,44.74
20,618,HNGSNGBEES,EQ,226,181,80.09
20,619,HONAUT,EQ,2473,1100,44.48
20,620,HONDAPOWER,EQ,3499,1669,47.70
20,621,HOTELRUGBY,EQ,1352,1352,100.00
20,622,HOVS,EQ,6952,6451,92.79
20,623,HPL,EQ,29308,24388,83.21
20,624,HSCL,EQ,905562,287665,31.77
20,625,HSIL,EQ,1336737,387021,28.95
20,626,HUBTOWN,EQ,27765,17157,61.79
20,627,HUDCO,EQ,1072640,302300,28.18
20,628,HUDCO,N2,1450,1080,74.48
20,629,HUDCO,N3,550,550,100.00
20,630,HUDCO,N4,101,101,100.00
20,631,HUDCO,N5,58,58,100.00
20,632,HUDCO,N6,20,20,100.00
20,633,HUDCO,N9,1192,700,58.72
20,634,HUDCO,ND,150,150,100.00
20,635,HUDCO,NE,616,606,98.38
20,636,HUSYSLTD,SM,2000,2000,100.00
20,637,IBMFNIFTY,EQ,268,171,63.81
20,638,IBREALEST,EQ,1957897,1053929,53.83
20,639,IBUCCREDIT,N7,5,5,100.00
20,640,IBULHSGFIN,EQ,24457817,7525088,30.77
20,641,IBULHSGFIN,N6,113,113,100.00
20,642,IBULHSGFIN,N8,15,15,100.00
20,643,IBULHSGFIN,NA,398,398,100.00
20,644,IBULHSGFIN,NE,50,50,100.00
20,645,IBULISL,EQ,109242,78422,71.79
20,646,IBVENTPP,E1,215828,142796,66.16
20,647,IBVENTURES,EQ,1937211,1366224,70.53
20,648,ICEMAKE,SM,6000,4000,66.67
20,649,ICICI500,EQ,3123,3103,99.36
20,650,ICICIALPLV,EQ,552,477,86.41
20,651,ICICIB22,EQ,320809,263175,82.03
20,652,ICICIBANK,EQ,25841151,10288635,39.81
20,653,ICICIBANKN,EQ,19197,7670,39.95
20,654,ICICIBANKP,EQ,39304,32172,81.85
20,655,ICICIGI,EQ,449187,296642,66.04
20,656,ICICIGOLD,EQ,299118,229744,76.81
20,657,ICICILIQ,EQ,141436,138767,98.11
20,658,ICICILOVOL,EQ,60653,31043,51.18
20,659,ICICIM150,EQ,3219,2223,69.06
20,660,ICICIMCAP,EQ,10842,6911,63.74
20,661,ICICINF100,EQ,2278,2158,94.73
20,662,ICICINIFTY,EQ,264228,238915,90.42
20,663,ICICINV20,EQ,6331,5936,93.76
20,664,ICICINXT50,EQ,7252,5309,73.21
20,665,ICICIPRULI,EQ,2362163,812551,34.40
20,666,ICICISENSX,EQ,1613,904,56.04
20,667,ICICITECH,EQ,113967,88528,77.68
20,668,ICIL,EQ,414823,291310,70.23
20,669,ICRA,EQ,3068,2405,78.39
20,670,IDBI,EQ,956024,558717,58.44
20,671,IDBIGOLD,EQ,227,163,71.81
20,672,IDEA,EQ,511444568,102925540,20.12
20,673,IDFC,EQ,5389513,3366528,62.46
20,674,IDFCFIRSTB,EQ,36434470,8423434,23.12
20,675,IDFCFIRSTB,N1,5,5,100.00
20,676,IDFCFIRSTB,N2,14,14,100.00
20,677,IDFCFIRSTB,N3,1,1,100.00
20,678,IDFCFIRSTB,N5,10,8,80.00
20,679,IDFCFIRSTB,N8,9,5,55.56
20,680,IDFCFIRSTB,N9,1,1,100.00
20,681,IDFCFIRSTB,NA,5,5,100.00
20,682,IDFCFIRSTB,NC,66,66,100.00
20,683,IDFNIFTYET,EQ,513,512,99.81
20,684,IEX,EQ,2031472,833502,41.03
20,685,IFBAGRO,EQ,6028,2747,45.57
20,686,IFBIND,EQ,64184,19698,30.69
20,687,IFCI,EQ,1766559,1241365,70.27
20,688,IFCI,NF,390,390,100.00
20,689,IFCI,NH,619,619,100.00
20,690,IFCI,NL,763,754,98.82
20,691,IFGLEXPOR,EQ,6190,4632,74.83
20,692,IGARASHI,EQ,96428,60792,63.04
20,693,IGL,EQ,3682126,1497216,40.66
20,694,IGPL,EQ,204148,83994,41.14
20,695,IIFCL,N2,340,340,100.00
20,696,IIFL,EQ,512888,217597,42.43
20,697,IIFL,N3,530,530,100.00
20,698,IIFL,N4,351,351,100.00
20,699,IIFL,N5,131,131,100.00
20,700,IIFL,N7,11,11,100.00
20,701,IIFL,N8,959,959,100.00
20,702,IIFL,N9,790,790,100.00
20,703,IIFLSEC,EQ,312251,179426,57.46
20,704,IIFLWAM,EQ,148814,116834,78.51
20,705,IMAGICAA,EQ,54701,50561,92.43
20,706,IMFA,EQ,20853,11602,55.64
20,707,IMPAL,EQ,1464,855,58.40
20,708,INDBANK,EQ,107612,54003,50.18
20,709,INDHOTEL,EQ,1505959,730833,48.53
20,710,INDIACEM,EQ,1599533,596950,37.32
20,711,INDIAGLYCO,EQ,102864,35278,34.30
20,712,INDIAMART,EQ,141887,61262,43.18
20,713,INDIANB,EQ,719019,338021,47.01
20,714,INDIANCARD,EQ,2803,2301,82.09
20,715,INDIANHUME,EQ,32540,15089,46.37
20,716,INDIGO,EQ,2942196,643093,21.86
20,717,INDIGRID,IV,537516,532413,99.05
20,718,INDLMETER,EQ,806,803,99.63
20,719,INDNIPPON,EQ,20525,8499,41.41
20,720,INDOCO,EQ,284649,225027,79.05
20,721,INDORAMA,EQ,24670,18866,76.47
20,722,INDOSTAR,EQ,23554,10531,44.71
20,723,INDOTECH,EQ,20878,11037,52.86
20,724,INDOTHAI,EQ,1387,599,43.19
20,725,INDOWIND,EQ,24196,17390,71.87
20,726,INDRAMEDCO,EQ,174618,55317,31.68
20,727,INDSWFTLAB,EQ,96401,62884,65.23
20,728,INDTERRAIN,EQ,138236,86894,62.86
20,729,INDUSINDBK,EQ,20947152,5697279,27.20
20,730,INEOSSTYRO,EQ,10765,8665,80.49
20,731,INFIBEAM,EQ,977113,716564,73.33
20,732,INFOBEAN,EQ,68137,55788,81.88
20,733,INFRABEES,EQ,264,218,82.58
20,734,INFRATEL,EQ,53514431,22274544,41.62
20,735,INFY,EQ,14427463,6468889,44.84
20,736,INGERRAND,EQ,16812,9996,59.46
20,737,INNOVATIVE,SM,3000,3000,100.00
20,738,INOXLEISUR,EQ,406643,182139,44.79
20,739,INOXWIND,EQ,64529,40687,63.05
20,740,INSECTICID,EQ,32931,8157,24.77
20,741,INSPIRISYS,EQ,2617,2052,78.41
20,742,INTELLECT,EQ,191780,120176,62.66
20,743,INTENTECH,EQ,16302,12345,75.73
20,744,INVENTURE,EQ,25002,23702,94.80
20,745,IOB,EQ,2408889,1369317,56.84
20,746,IOC,EQ,24558526,7508194,30.57
20,747,IOLCP,EQ,906199,272418,30.06
20,748,IPCALAB,EQ,199866,87792,43.93
20,749,IRB,EQ,612443,365562,59.69
20,750,IRBINVIT,IV,235000,220000,93.62
20,751,IRCON,EQ,2272609,688239,30.28
20,752,IRCTC,EQ,399473,203310,50.89
20,753,IREDA,N5,17,17,100.00
20,754,IREDA,N6,2,1,50.00
20,755,IRFC,N1,14,4,28.57
20,756,IRFC,N2,565,565,100.00
20,757,IRFC,N4,2500,2500,100.00
20,758,IRFC,N9,155,155,100.00
20,759,IRFC,NA,70,70,100.00
20,760,IRFC,NE,5,5,100.00
20,761,IRFC,NJ,1603,902,56.27
20,762,IRFC,NK,400,200,50.00
20,763,IRFC,NN,200,200,100.00
20,764,IRFC,NO,1467,1457,99.32
20,765,IRISDOREME,SM,4800,4800,100.00
20,766,ISEC,EQ,594642,382937,64.40
20,767,ISFT,EQ,1302,1179,90.55
20,768,ITC,EQ,31486886,15942965,50.63
20,769,ITDC,EQ,32677,14149,43.30
20,770,ITDCEM,EQ,1413390,1101938,77.96
20,771,ITI,EQ,820399,188253,22.95
20,772,IVP,EQ,307,155,50.49
20,773,IVZINGOLD,EQ,67,66,98.51
20,774,IVZINNIFTY,EQ,2,0,0.00
20,775,IZMO,EQ,13202,10785,81.69
20,776,JAGRAN,EQ,443427,287945,64.94
20,777,JAGSNPHARM,EQ,26151,15914,60.85
20,778,JAIBALAJI,EQ,32016,23297,72.77
20,779,JAICORPLTD,EQ,599926,128862,21.48
20,780,JAMNAAUTO,EQ,1094416,487017,44.50
20,781,JASH,EQ,8320,5858,70.41
20,782,JAYAGROGN,EQ,7523,4309,57.28
20,783,JAYBARMARU,EQ,15068,8035,53.32
20,784,JAYSREETEA,EQ,65166,31640,48.55
20,785,JBCHEPHARM,EQ,829333,438814,52.91
20,786,JBFIND,EQ,52573,37970,72.22
20,787,JBMA,EQ,27848,12650,45.43
20,788,JCHAC,EQ,8961,5953,66.43
20,789,JINDALPHOT,EQ,707,518,73.27
20,790,JINDALPOLY,EQ,28965,14696,50.74
20,791,JINDALSAW,EQ,865131,299600,34.63
20,792,JINDALSTEL,EQ,14821731,2248391,15.17
20,793,JINDRILL,EQ,9467,8737,92.29
20,794,JINDWORLD,EQ,10549,5142,48.74
20,795,JISLDVREQS,EQ,23948,16135,67.38
20,796,JISLJALEQS,EQ,174272,174270,100.00
20,797,JIYAECO,EQ,63253,48459,76.61
20,798,J&KBANK,EQ,1322506,997195,75.40
20,799,JKCEMENT,EQ,18717,9185,49.07
20,800,JKIL,EQ,180098,117761,65.39
20,801,JKLAKSHMI,EQ,121947,60025,49.22
20,802,JKPAPER,EQ,337493,169658,50.27
20,803,JKTYRE,EQ,523639,367611,70.20
20,804,JMA,EQ,2838,2612,92.04
20,805,JMCPROJECT,EQ,96086,54880,57.12
20,806,JMFINANCIL,EQ,458163,217878,47.55
20,807,JMTAUTOLTD,EQ,80754,57758,71.52
20,808,JOCIL,EQ,9705,5703,58.76
20,809,JPASSOCIAT,EQ,4382389,2154993,49.17
20,810,JPINFRATEC,EQ,883092,626339,70.93
20,811,JPOLYINVST,EQ,400,400,100.00
20,812,JPPOWER,EQ,8185988,2691000,32.87
20,813,JSL,EQ,272821,171654,62.92
20,814,JSLHISAR,EQ,282183,174769,61.93
20,815,JSWENERGY,EQ,1642574,1323615,80.58
20,816,JSWHL,EQ,552,298,53.99
20,817,JSWSTEEL,EQ,7984730,2358745,29.54
20,818,JTEKTINDIA,EQ,86250,49308,57.17
20,819,JUBILANT,EQ,494023,152380,30.84
20,820,JUBLFOOD,EQ,818926,197612,24.13
20,821,JUBLINDS,EQ,15224,8801,57.81
20,822,JUMPNET,EQ,1116235,610041,54.65
20,823,JUNIORBEES,EQ,143482,107446,74.88
20,824,JUSTDIAL,EQ,1049005,291281,27.77
20,825,JYOTHYLAB,EQ,602592,452036,75.02
20,826,KABRAEXTRU,EQ,26794,16787,62.65
20,827,KAJARIACER,EQ,132618,74698,56.33
20,828,KAKATCEM,EQ,9913,4742,47.84
20,829,KALPATPOWR,EQ,264304,187466,70.93
20,830,KAMATHOTEL,EQ,25521,13371,52.39
20,831,KAMDHENU,EQ,6760,3544,52.43
20,832,KANANIIND,EQ,5080,5029,99.00
20,833,KANORICHEM,EQ,23885,12886,53.95
20,834,KANSAINER,EQ,162966,90699,55.66
20,835,KAPSTON,EQ,4954,4149,83.75
20,836,KARMAENG,EQ,2299,2288,99.52
20,837,KARURVYSYA,EQ,923872,517357,56.00
20,838,KAYA,EQ,10732,6835,63.69
20,839,KCP,EQ,73212,40900,55.87
20,840,KCPSUGIND,EQ,78150,43026,55.06
20,841,KDDL,EQ,2209,1764,79.86
20,842,KEC,EQ,400257,152582,38.12
20,843,KECL,EQ,29465,23023,78.14
20,844,KEI,EQ,190849,94544,49.54
20,845,KELLTONTEC,EQ,297197,247045,83.12
20,846,KENNAMET,EQ,4726,2482,52.52
20,847,KESORAMIND,EQ,307101,139033,45.27
20,848,KEYFINSERV,EQ,332,281,84.64
20,849,KHADIM,EQ,23906,14682,61.42
20,850,KHANDSE,EQ,1124,1034,91.99
20,851,KICL,EQ,441,278,63.04
20,852,KILITCH,EQ,20538,13282,64.67
20,853,KINGFA,EQ,6305,4789,75.96
20,854,KIOCL,EQ,14631,7248,49.54
20,855,KIRIINDUS,EQ,98182,34448,35.09
20,856,KIRLFER,EQ,37874,24632,65.04
20,857,KIRLOSBROS,EQ,29164,17621,60.42
20,858,KIRLOSENG,EQ,24207,17135,70.79
20,859,KIRLOSIND,EQ,290,193,66.55
20,860,KITEX,EQ,69482,42164,60.68
20,861,KKCL,EQ,636,392,61.64
20,862,KMSUGAR,EQ,210757,123616,58.65
20,863,KNRCON,EQ,137766,57058,41.42
20,864,KOKUYOCMLN,EQ,108282,49633,45.84
20,865,KOLTEPATIL,EQ,31040,20229,65.17
20,866,KOPRAN,EQ,259843,155738,59.94
20,867,KOTAKBANK,EQ,5616236,2670224,47.54
20,868,KOTAKBKETF,EQ,96985,50510,52.08
20,869,KOTAKGOLD,EQ,35734,24007,67.18
20,870,KOTAKNIFTY,EQ,70249,45073,64.16
20,871,KOTAKNV20,EQ,4888,3871,79.19
20,872,KOTAKPSUBK,EQ,13541,11459,84.62
20,873,KOTARISUG,EQ,18206,13331,73.22
20,874,KOTHARIPET,EQ,50305,39627,78.77
20,875,KOTHARIPRO,EQ,2634,2235,84.85
20,876,KPITTECH,EQ,1631688,681217,41.75
20,877,KPRMILL,EQ,27417,14535,53.01
20,878,KRBL,EQ,135680,66987,49.37
20,879,KREBSBIO,EQ,5394,4803,89.04
20,880,KRIDHANINF,EQ,26656,26571,99.68
20,881,KSB,EQ,63542,50846,80.02
20,882,KSCL,EQ,136504,39648,29.05
20,883,KSK,EQ,138664,138628,99.97
20,884,KSL,EQ,27958,13657,48.85
20,885,KTKBANK,EQ,788750,436136,55.29
20,886,KUANTUM,EQ,15811,11449,72.41
20,887,KWALITY,EQ,81975,81975,100.00
20,888,LAGNAM,SM,3000,3000,100.00
20,889,LAKSHVILAS,EQ,806538,557454,69.12
20,890,LALPATHLAB,EQ,106595,53247,49.95
20,891,LAMBODHARA,EQ,3842,3140,81.73
20,892,LAOPALA,EQ,121514,63768,52.48
20,893,LASA,EQ,95889,46158,48.14
20,894,LAURUSLABS,EQ,2134481,796928,37.34
20,895,LAXMIMACH,EQ,11250,6437,57.22
20,896,LEMONTREE,EQ,1398163,698492,49.96
20,897,LEXUS,SM,2000,2000,100.00
20,898,LFIC,EQ,1349,1251,92.74
20,899,LGBBROSLTD,EQ,38347,21901,57.11
20,900,LGBFORGE,EQ,5502,5502,100.00
20,901,LIBAS,EQ,22872,11963,52.30
20,902,LIBERTSHOE,EQ,59527,22579,37.93
20,903,LICHSGFIN,EQ,4655741,1232367,26.47
20,904,LICNETFGSC,EQ,5714,5690,99.58
20,905,LICNETFN50,EQ,523,413,78.97
20,906,LICNETFSEN,EQ,120,68,56.67
20,907,LICNFNHGP,EQ,23,21,91.30
20,908,LINCOLN,EQ,130761,56172,42.96
20,909,LINCPEN,EQ,1169,936,80.07
20,910,LINDEINDIA,EQ,71825,33066,46.04
20,911,LIQUIDBEES,EQ,1102676,1013080,91.87
20,912,LIQUIDETF,EQ,22231,21486,96.65
20,913,LOKESHMACH,EQ,11458,8617,75.21
20,914,LOTUSEYE,EQ,2510,2286,91.08
20,915,LOVABLE,EQ,11164,6113,54.76
20,916,LSIL,EQ,983822,896598,91.13
20,917,LT,EQ,11609455,8978779,77.34
20,918,L&TFH,EQ,13373784,4711918,35.23
20,919,L&TFINANCE,N8,100,100,100.00
20,920,L&TFINANCE,NC,200,200,100.00
20,921,L&TFINANCE,NG,38,38,100.00
20,922,L&TFINANCE,NI,80,0,0.00
20,923,L&TFINANCE,NQ,100,100,100.00
20,924,L&TFINANCE,NU,100,100,100.00
20,925,L&TFINANCE,NW,20,20,100.00
20,926,L&TFINANCE,NY,451,336,74.50
20,927,L&TFINANCE,Y3,328,283,86.28
20,928,L&TFINANCE,Y5,210,160,76.19
20,929,L&TFINANCE,Y9,1030,700,67.96
20,930,LTI,EQ,841246,546024,64.91
20,931,L&TINFRA,N2,60,60,100.00
20,932,L&TINFRA,N3,10,10,100.00
20,933,L&TINFRA,N4,70,70,100.00
20,934,L&TINFRA,N5,15,10,66.67
20,935,L&TINFRA,N6,164,164,100.00
20,936,LTTS,EQ,98907,62314,63.00
20,937,LUMAXIND,EQ,9448,5405,57.21
20,938,LUMAXTECH,EQ,37463,23622,63.05
20,939,LUPIN,EQ,2899900,387077,13.35
20,940,LUXIND,EQ,66687,15021,22.52
20,941,LYKALABS,EQ,8556,5768,67.41
20,942,LYPSAGEMS,EQ,5399,5266,97.54
20,943,M100,EQ,39585,29365,74.18
20,944,M15RG,MF,1000,1000,100.00
20,945,M17RG,MF,13000,13000,100.00
20,946,M50,EQ,6495,3814,58.72
20,947,MAANALU,EQ,37641,19499,51.80
20,948,MACPOWER,EQ,5805,5271,90.80
20,949,MADHAV,EQ,4729,3289,69.55
20,950,MADHUCON,EQ,24847,21309,85.76
20,951,MADRASFERT,EQ,18354,14773,80.49
20,952,MAGADSUGAR,EQ,7644,5457,71.39
20,953,MAGMA,EQ,381233,266196,69.83
20,954,MAGNUM,EQ,11094,9088,81.92
20,955,MAHABANK,EQ,2308473,1299616,56.30
20,956,MAHASTEEL,EQ,5739,2350,40.95
20,957,MAHEPC,EQ,71970,33525,46.58
20,958,MAHESHWARI,EQ,15383,9188,59.73
20,959,MAHICKRA,SM,3000,3000,100.00
20,960,MAHINDCIE,EQ,189049,81046,42.87
20,961,MAHLIFE,EQ,41318,24224,58.63
20,962,MAHLOG,EQ,24775,12043,48.61
20,963,MAHSCOOTER,EQ,3603,2176,60.39
20,964,MAHSEAMLES,EQ,27103,14898,54.97
20,965,MAITHANALL,EQ,34742,21400,61.60
20,966,MAJESCO,EQ,300740,148708,49.45
20,967,MALUPAPER,EQ,14308,9279,64.85
20,968,MAN50ETF,EQ,4115,3986,96.87
20,969,MANAKALUCO,EQ,8089,5768,71.31
20,970,MANAKCOAT,EQ,578,565,97.75
20,971,MANAKSIA,EQ,34883,20846,59.76
20,972,MANAKSTEEL,EQ,14166,14051,99.19
20,973,MANALIPETC,EQ,2309251,1013685,43.90
20,974,MANAPPURAM,EQ,5745749,992855,17.28
20,975,MANGALAM,EQ,66981,45246,67.55
20,976,MANGCHEFER,EQ,88232,56037,63.51
20,977,MANGLMCEM,EQ,20608,11659,56.58
20,978,MANGTIMBER,EQ,1299,1167,89.84
20,979,MANINFRA,EQ,222262,151384,68.11
20,980,MANUGRAPH,EQ,4931,3626,73.53
20,981,MANXT50,EQ,4099,2932,71.53
20,982,MARALOVER,EQ,7493,5737,76.56
20,983,MARATHON,EQ,8769,8381,95.58
20,984,MARICO,EQ,3118165,886410,28.43
20,985,MARINE,SM,6000,4000,66.67
20,986,MARKSANS,EQ,1489736,758503,50.92
20,987,MARSHALL,SM,6000,6000,100.00
20,988,MARUTI,EQ,1237679,517986,41.85
20,989,MASFIN,EQ,28135,11176,39.72
20,990,MASTEK,EQ,316215,83997,26.56
20,991,MATRIMONY,EQ,6089,3435,56.41
20,992,MAWANASUG,EQ,24519,17968,73.28
20,993,MAXHEALTH,EQ,389947,210266,53.92
20,994,MAXIND,EQ,224238,136054,60.67
20,995,MAXVIL,EQ,34442,25258,73.33
20,996,MAYURUNIQ,EQ,100564,75850,75.42
20,997,MAZDA,EQ,13368,8848,66.19
20,998,MBLINFRA,EQ,35250,26166,74.23
20,999,MCDHOLDING,EQ,30943,27902,90.17
20,1000,MCDOWELL-N,EQ,2366213,1048027,44.29
20,1001,MCL,EQ,9970,1608,16.13
20,1002,MCX,EQ,286931,83692,29.17
20,1003,MDL,SM,4000,2000,50.00
20,1004,MEGH,EQ,1103547,447971,40.59
20,1005,MENONBE,EQ,27415,22729,82.91
20,1006,MEP,EQ,212693,207353,97.49
20,1007,MERCATOR,EQ,201865,160033,79.28
20,1008,METROPOLIS,EQ,77682,31840,40.99
20,1009,MFSL,EQ,1213281,65456,5.39
20,1010,MGEL,SM,12000,12000,100.00
20,1011,MGL,EQ,837156,304649,36.39
20,1012,MHRIL,EQ,27050,16344,60.42
20,1013,MIDHANI,EQ,303324,127717,42.11
20,1014,MINDACORP,EQ,200090,73109,36.54
20,1015,MINDAIND,EQ,146311,66520,45.46
20,1016,MINDPOOL,SM,40000,40000,100.00
20,1017,MINDSPACE,RR,136200,119200,87.52
20,1018,MINDTREE,EQ,692209,179311,25.90
20,1019,MIRCELECTR,EQ,225445,181808,80.64
20,1020,MIRZAINT,EQ,178910,69426,38.80
20,1021,MITTAL,EQ,9658,6217,64.37
20,1022,M&M,EQ,8991893,2597567,28.89
20,1023,M&MFIN,EQ,10720874,2424030,22.61
20,1024,M&MFIN,N2,605,575,95.04
20,1025,M&MFIN,N3,80,80,100.00
20,1026,MMFL,EQ,20754,13087,63.06
20,1027,MMP,EQ,10101,9372,92.78
20,1028,MMTC,EQ,323905,118831,36.69
20,1029,MOHITIND,EQ,75,75,100.00
20,1030,MOHOTAIND,EQ,9365,9185,98.08
20,1031,MOIL,EQ,165590,118763,71.72
20,1032,MOKSH,SM,3000,3000,100.00
20,1033,MOLDTECH,EQ,17449,10689,61.26
20,1034,MOLDTKPAC,EQ,24342,13606,55.90
20,1035,MONTECARLO,EQ,9222,4923,53.38
20,1036,MORARJEE,EQ,2209,1617,73.20
20,1037,MOREPENLAB,EQ,858717,483772,56.34
20,1038,MOTHERSUMI,EQ,14218833,3468889,24.40
20,1039,MOTILALOFS,EQ,127263,111880,87.91
20,1040,MOTOGENFIN,EQ,3204,3020,94.26
20,1041,MPHASIS,EQ,714384,334438,46.81
20,1042,MPSLTD,EQ,3811,3038,79.72
20,1043,MRF,EQ,10032,2349,23.42
20,1044,MRO-TEK,EQ,70,70,100.00
20,1045,MRPL,EQ,556248,328186,59.00
20,1046,MSPL,EQ,498,498,100.00
20,1047,MSTCLTD,EQ,344519,128756,37.37
20,1048,MTEDUCARE,EQ,36781,28323,77.00
20,1049,MTNL,EQ,480671,307169,63.90
20,1050,MUKANDENGG,EQ,7874,7774,98.73
20,1051,MUKANDLTD,EQ,1661,1661,100.00
20,1052,MUKTAARTS,EQ,5605,4646,82.89
20,1053,MUNJALAU,EQ,113046,59066,52.25
20,1054,MUNJALSHOW,EQ,31091,17775,57.17
20,1055,MURUDCERA,EQ,21571,15229,70.60
20,1056,MUTHOOTCAP,EQ,28725,20938,72.89
20,1057,MUTHOOTFIN,EQ,1831668,536173,29.27
20,1058,N100,EQ,109376,66709,60.99
20,1059,NACLIND,EQ,87377,69188,79.18
20,1060,NAGAFERT,EQ,111701,90791,81.28
20,1061,NAGREEKEXP,EQ,13847,8085,58.39
20,1062,NAHARCAP,EQ,2365,1654,69.94
20,1063,NAHARINDUS,EQ,2444,2396,98.04
20,1064,NAHARPOLY,EQ,11085,9398,84.78
20,1065,NAHARSPING,EQ,6550,4437,67.74
20,1066,NAM-INDIA,EQ,800099,530549,66.31
20,1067,NATCOPHARM,EQ,525024,125507,23.91
20,1068,NATHBIOGEN,EQ,22632,11367,50.23
20,1069,NATIONALUM,EQ,12663408,4442781,35.08
20,1070,NAUKRI,EQ,641604,185190,28.86
20,1071,NAVINFLUOR,EQ,66526,38004,57.13
20,1072,NAVKARCORP,EQ,95937,67835,70.71
20,1073,NAVNETEDUL,EQ,74309,50292,67.68
20,1074,NBCC,EQ,4577600,2251472,49.18
20,1075,NBIFIN,EQ,16,8,50.00
20,1076,NBVENTURES,EQ,266354,137550,51.64
20,1077,NCC,EQ,5451799,1510715,27.71
20,1078,NCLIND,EQ,194806,104682,53.74
20,1079,NDGL,EQ,47,42,89.36
20,1080,NDRAUTO,EQ,677,677,100.00
20,1081,NDTV,EQ,6645,5854,88.10
20,1082,NECCLTD,EQ,23487,22861,97.33
20,1083,NECLIFE,EQ,417582,245335,58.75
20,1084,NELCAST,EQ,54243,27132,50.02
20,1085,NELCO,EQ,62622,28828,46.03
20,1086,NEOGEN,EQ,20101,11414,56.78
20,1087,NESCO,EQ,59587,28485,47.80
20,1088,NESTLEIND,EQ,111275,47345,42.55
20,1089,NETF,EQ,104,83,79.81
20,1090,NETFCONSUM,EQ,2956,2612,88.36
