Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,28092020,636228474,0001821
Trade Date <28-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,1092,NBVENTURES,EQ,302653,189563,62.63
20,1093,NCC,EQ,14142318,5048193,35.70
20,1094,NCLIND,EQ,317090,102325,32.27
20,1095,NDGL,EQ,72,34,47.22
20,1096,NDRAUTO,EQ,9013,4361,48.39
20,1097,NDTV,EQ,3900,2605,66.79
20,1098,NECCLTD,EQ,16199,12395,76.52
20,1099,NECLIFE,EQ,619162,338796,54.72
20,1100,NELCAST,EQ,63793,22012,34.51
20,1101,NELCO,EQ,74610,33190,44.48
20,1102,NEOGEN,EQ,16560,11517,69.55
20,1103,NESCO,EQ,41656,13535,32.49
20,1104,NESTLEIND,EQ,54411,18421,33.86
20,1105,NETF,EQ,1,1,100.00
20,1106,NETFCONSUM,EQ,3199,2634,82.34
20,1107,NETFDIVOPP,EQ,183,177,96.72
20,1108,NETFIT,EQ,163937,124268,75.80
20,1109,NETFLTGILT,EQ,71350,42015,58.89
20,1110,NETFMID150,EQ,35187,29822,84.75
20,1111,NETFNIF100,EQ,68,51,75.00
20,1112,NETFNV20,EQ,785,754,96.05
20,1113,NETWORK18,EQ,472534,242396,51.30
20,1114,NEULANDLAB,EQ,223916,72111,32.20
20,1115,NEWGEN,EQ,37224,16857,45.29
20,1116,NFL,EQ,455241,219457,48.21
20,1117,NH,EQ,312873,272091,86.97
20,1118,NHAI,N1,1546,1029,66.56
20,1119,NHAI,N2,6931,6531,94.23
20,1120,NHAI,N4,340,340,100.00
20,1121,NHAI,N5,15,13,86.67
20,1122,NHAI,N6,927,767,82.74
20,1123,NHAI,N8,808,806,99.75
20,1124,NHAI,NA,210,205,97.62
20,1125,NHAI,NE,41,41,100.00
20,1126,NHBTF2014,N6,100,100,100.00
20,1127,NHBTF2023,N2,10,10,100.00
20,1128,NHBTF2023,N6,192,192,100.00
20,1129,NHPC,EQ,1374658,641423,46.66
20,1130,NHPC,N4,198,198,100.00
20,1131,NHPC,N6,36,36,100.00
20,1132,NIACL,EQ,78572,37364,47.55
20,1133,NIBL,EQ,1604,1603,99.94
20,1134,NIFTYBEES,EQ,1311060,534726,40.79
20,1135,NIFTYEES,EQ,1,1,100.00
20,1136,NIITLTD,EQ,1528807,426053,27.87
20,1137,NILAINFRA,EQ,232310,132601,57.08
20,1138,NILASPACES,EQ,92062,70075,76.12
20,1139,NILKAMAL,EQ,9697,6410,66.10
20,1140,NIPPOBATRY,EQ,880,463,52.61
20,1141,NITCO,EQ,18347,12112,66.02
20,1142,NITINSPIN,EQ,135408,108144,79.87
20,1143,NKIND,EQ,4507,3992,88.57
20,1144,NLCINDIA,EQ,262254,132639,50.58
20,1145,NMDC,EQ,6096968,1558006,25.55
20,1146,NOCIL,EQ,5007910,1739697,34.74
20,1147,NOIDATOLL,EQ,51801,43517,84.01
20,1148,NPBET,EQ,1327,1324,99.77
20,1149,NRAIL,EQ,36468,28123,77.12
20,1150,NRBBEARING,EQ,280751,165799,59.06
20,1151,NSIL,EQ,1291,670,51.90
20,1152,NTPC,EQ,22735842,4437694,19.52
20,1153,NTPC,N3,5,5,100.00
20,1154,NTPC,N4,517,517,100.00
20,1155,NTPC,N6,501,501,100.00
20,1156,NTPC,N7,14013,11781,84.07
20,1157,NTPC,NC,89,89,100.00
20,1158,NTPC,ND,85,85,100.00
20,1159,NUCLEUS,EQ,300408,115601,38.48
20,1160,NXTDIGITAL,EQ,2792,2157,77.26
20,1161,OAL,EQ,25298,13823,54.64
20,1162,OBEROIRLTY,EQ,195192,145536,74.56
20,1163,OCCL,EQ,3408,1963,57.60
20,1164,OFSS,EQ,30208,12020,39.79
20,1165,OIL,EQ,466705,194030,41.57
20,1166,OILCOUNTUB,EQ,165385,164035,99.18
20,1167,OISL,EQ,39963,34771,87.01
20,1168,OLECTRA,EQ,51302,37839,73.76
20,1169,OMAXAUTO,EQ,18014,12609,70.00
20,1170,OMAXE,EQ,114185,90995,79.69
20,1171,OMKARCHEM,EQ,58784,35183,59.85
20,1172,OMMETALS,EQ,16290,15140,92.94
20,1173,ONELIFECAP,EQ,1359,1259,92.64
20,1174,ONEPOINT,EQ,2025,1965,97.04
20,1175,ONGC,EQ,28336618,4084790,14.42
20,1176,ONMOBILE,EQ,121902,72832,59.75
20,1177,ONWARDTEC,EQ,8638,5317,61.55
20,1178,OPTIEMUS,EQ,2715,2715,100.00
20,1179,OPTOCIRCUI,EQ,606289,458374,75.60
20,1180,ORBTEXP,EQ,5798,3813,65.76
20,1181,ORICONENT,EQ,57766,46353,80.24
20,1182,ORIENTABRA,EQ,48209,32087,66.56
20,1183,ORIENTALTL,EQ,25347,16175,63.81
20,1184,ORIENTBELL,EQ,30433,7661,25.17
20,1185,ORIENTCEM,EQ,187565,96067,51.22
20,1186,ORIENTELEC,EQ,902002,598271,66.33
20,1187,ORIENTHOT,EQ,22729,14817,65.19
20,1188,ORIENTLTD,EQ,88,67,76.14
20,1189,ORIENTPPR,EQ,260914,141989,54.42
20,1190,ORIENTREF,EQ,11823,7317,61.89
20,1191,ORISSAMINE,EQ,5385,1793,33.30
20,1192,ORTINLABSS,EQ,17078,15934,93.30
20,1193,OSWALAGRO,EQ,25009,18614,74.43
20,1194,PAEL,EQ,600,600,100.00
20,1195,PAGEIND,EQ,61021,12086,19.81
20,1196,PAISALO,EQ,38199,19814,51.87
20,1197,PALASHSECU,EQ,1140,1136,99.65
20,1198,PANACHE,EQ,11313,2791,24.67
20,1199,PANAMAPET,EQ,97733,71834,73.50
20,1200,PAPERPROD,EQ,144364,68305,47.31
20,1201,PAR,SM,2000,2000,100.00
20,1202,PARACABLES,EQ,61682,46959,76.13
20,1203,PARAGMILK,EQ,296297,135764,45.82
20,1204,PARSVNATH,EQ,7729,5169,66.88
20,1205,PASHUPATI,SM,1600,1600,100.00
20,1206,PATELENG,EQ,249500,149707,60.00
20,1207,PATINTLOG,EQ,26876,21287,79.20
20,1208,PATSPINLTD,EQ,46052,39595,85.98
20,1209,PCJEWELLER,EQ,979979,512897,52.34
20,1210,PDMJEPAPER,EQ,22755,19189,84.33
20,1211,PDSMFL,EQ,1784,1740,97.53
20,1212,PEARLPOLY,EQ,22061,14700,66.63
20,1213,PEL,EQ,1074244,121078,11.27
20,1214,PENIND,EQ,462594,219239,47.39
20,1215,PENINLAND,EQ,68200,39366,57.72
20,1216,PERSISTENT,EQ,737104,484238,65.69
20,1217,PETRONET,EQ,2951237,1476615,50.03
20,1218,PFC,EQ,5345095,2108191,39.44
20,1219,PFC,N3,19,19,100.00
20,1220,PFC,N4,9615,9365,97.40
20,1221,PFC,N8,2261,2188,96.77
20,1222,PFIZER,EQ,94821,27816,29.34
20,1223,PFOCUS,EQ,25974,16290,62.72
20,1224,PFS,EQ,1246340,756628,60.71
20,1225,PGHH,EQ,2380,1050,44.12
20,1226,PGHL,EQ,15332,6485,42.30
20,1227,PGIL,EQ,1046,438,41.87
20,1228,PHILIPCARB,EQ,909693,399045,43.87
20,1229,PHOENIXLTD,EQ,477219,331545,69.47
20,1230,PIDILITIND,EQ,336450,105067,31.23
20,1231,PIIND,EQ,778230,435106,55.91
20,1232,PILANIINVS,EQ,2195,2117,96.45
20,1233,PILITA,EQ,91994,68766,74.75
20,1234,PIONDIST,EQ,2153,1798,83.51
20,1235,PIONEEREMB,EQ,389,281,72.24
20,1236,PITTIENG,EQ,274013,42632,15.56
20,1237,PLASTIBLEN,EQ,7309,4972,68.03
20,1238,PNB,EQ,20887788,2872617,13.75
20,1239,PNBGILTS,EQ,116203,62891,54.12
20,1240,PNBHOUSING,EQ,804754,227464,28.27
20,1241,PNC,EQ,12461,11113,89.18
20,1242,PNCINFRA,EQ,139959,78472,56.07
20,1243,PODDARHOUS,EQ,1481,766,51.72
20,1244,PODDARMENT,EQ,7036,4020,57.13
20,1245,POKARNA,EQ,41385,27868,67.34
20,1246,POLYCAB,EQ,102675,41005,39.94
20,1247,POLYMED,EQ,144277,47384,32.84
20,1248,POLYPLEX,EQ,44469,21414,48.15
20,1249,PONNIERODE,EQ,4397,2009,45.69
20,1250,POWERGRID,EQ,9514795,2963008,31.14
20,1251,POWERINDIA,EQ,11802,5263,44.59
20,1252,POWERMECH,EQ,47552,22799,47.95
20,1253,PPAP,EQ,27699,20487,73.96
20,1254,PPL,EQ,21528,13214,61.38
20,1255,PRABHAT,EQ,55931,39297,70.26
20,1256,PRAENG,EQ,10301,9618,93.37
20,1257,PRAJIND,EQ,1585308,587915,37.09
20,1258,PRAKASH,EQ,296751,150767,50.81
20,1259,PRAKASHSTL,EQ,93990,93990,100.00
20,1260,PRECAM,EQ,191106,118227,61.86
20,1261,PRECWIRE,EQ,29075,12542,43.14
20,1262,PREMEXPLN,EQ,15007,13816,92.06
20,1263,PREMIERPOL,EQ,2693,1870,69.44
20,1264,PRESSMN,EQ,33321,25594,76.81
20,1265,PRESTIGE,EQ,330405,70492,21.34
20,1266,PRICOLLTD,EQ,57557,36044,62.62
20,1267,PRIMESECU,EQ,1775,1311,73.86
20,1268,PRINCEPIPE,EQ,825734,278321,33.71
20,1269,PROZONINTU,EQ,91309,46434,50.85
20,1270,PRSMJOHNSN,EQ,146769,77534,52.83
20,1271,PSB,EQ,245816,113715,46.26
20,1272,PSPPROJECT,EQ,16279,7032,43.20
20,1273,PSUBNKBEES,EQ,63813,40817,63.96
20,1274,PTC,EQ,606537,395112,65.14
20,1275,PTL,EQ,44188,35478,80.29
20,1276,PUNJABCHEM,EQ,6690,4368,65.29
20,1277,PURVA,EQ,34692,19346,55.77
20,1278,PVR,EQ,8515395,343895,4.04
20,1279,QGOLDHALF,EQ,1903,1731,90.96
20,1280,QNIFTY,EQ,3,1,33.33
20,1281,QUESS,EQ,98325,44657,45.42
20,1282,QUICKHEAL,EQ,2589453,463803,17.91
20,1283,RADICO,EQ,389184,148453,38.14
20,1284,RADIOCITY,EQ,535133,322014,60.17
20,1285,RAIN,EQ,845143,287885,34.06
20,1286,RAJESHEXPO,EQ,137458,26746,19.46
20,1287,RAJRATAN,EQ,2523,1625,64.41
20,1288,RAJSREESUG,EQ,1425,1355,95.09
20,1289,RAJTV,EQ,11702,4145,35.42
20,1290,RALLIS,EQ,446977,188308,42.13
20,1291,RAMANEWS,EQ,10411,6040,58.02
20,1292,RAMCOCEM,EQ,752145,204182,27.15
20,1293,RAMCOIND,EQ,21168,10972,51.83
20,1294,RAMCOSYS,EQ,61541,43196,70.19
20,1295,RAMKY,EQ,52315,35531,67.92
20,1296,RANEENGINE,EQ,1192,702,58.89
20,1297,RANEHOLDIN,EQ,38610,20641,53.46
20,1298,RATNAMANI,EQ,24638,4805,19.50
20,1299,RAYMOND,EQ,355308,126447,35.59
20,1300,RBL,EQ,16296,3148,19.32
20,1301,RBLBANK,EQ,14343005,2367993,16.51
20,1302,RCF,EQ,836686,280980,33.58
20,1303,RECLTD,EQ,4551842,748996,16.45
20,1304,RECLTD,N1,100,50,50.00
20,1305,RECLTD,N2,450,450,100.00
20,1306,RECLTD,N8,40,40,100.00
20,1307,RECLTD,N9,669,645,96.41
20,1308,RECLTD,NG,85,85,100.00
20,1309,RECLTD,NH,304,304,100.00
20,1310,REDINGTON,EQ,2606373,2146659,82.36
20,1311,REFEX,EQ,43061,24695,57.35
20,1312,RELAXO,EQ,182831,65112,35.61
20,1313,RELCAPITAL,EQ,1202233,694196,57.74
20,1314,RELIANCE,EQ,9076787,1610375,17.74
20,1315,RELIANCEPP,E1,682271,274752,40.27
20,1316,RELIGARE,EQ,1301704,948556,72.87
20,1317,RELINFRA,EQ,1413406,459158,32.49
20,1318,REMSONSIND,EQ,314,257,81.85
20,1319,RENUKA,EQ,364189,206532,56.71
20,1320,REPCOHOME,EQ,140318,81681,58.21
20,1321,REPL,SM,24000,21000,87.50
20,1322,REPRO,EQ,2271,1414,62.26
20,1323,RESPONIND,EQ,575946,238588,41.43
20,1324,REVATHI,EQ,1383,913,66.02
20,1325,RGL,EQ,2208,927,41.98
20,1326,RHFL,EQ,858091,485674,56.60
20,1327,RHFL,N4,130,130,100.00
20,1328,RHFL,N6,61,61,100.00
20,1329,RHFL,N8,2,2,100.00
20,1330,RICOAUTO,EQ,321267,167442,52.12
20,1331,RIIL,EQ,158531,29825,18.81
20,1332,RITES,EQ,452989,229547,50.67
20,1333,RKDL,EQ,8083,6903,85.40
20,1334,RKEC,SM,15000,14000,93.33
20,1335,RKFORGE,EQ,116612,68511,58.75
20,1336,RMDRIP,SM,32000,16000,50.00
20,1337,RML,EQ,13882,7283,52.46
20,1338,RNAVAL,EQ,2330858,1496578,64.21
20,1339,ROLTA,EQ,137941,113203,82.07
20,1340,ROSSARI,EQ,192204,44465,23.13
20,1341,ROSSELLIND,EQ,11412,10741,94.12
20,1342,ROUTE,EQ,2804287,317863,11.33
20,1343,RPGLIFE,EQ,78662,31081,39.51
20,1344,RPOWER,EQ,15474666,6288666,40.64
20,1345,RPPINFRA,EQ,9750,5569,57.12
20,1346,RSSOFTWARE,EQ,10799,5939,55.00
20,1347,RSYSTEMS,EQ,17905,13528,75.55
20,1348,RTNINFRA,EQ,198971,187265,94.12
20,1349,RTNPOWER,EQ,4538940,2789827,61.46
20,1350,RUBYMILLS,EQ,2789,1015,36.39
20,1351,RUCHIRA,EQ,20016,13108,65.49
20,1352,RUPA,EQ,15744,8971,56.98
20,1353,RUSHIL,EQ,111155,65668,59.08
20,1354,RVNL,EQ,1676071,864533,51.58
20,1355,SABEVENTS,EQ,5380,5380,100.00
20,1356,SABTN,EQ,18111,16586,91.58
20,1357,SADBHAV,EQ,291154,221936,76.23
20,1358,SADBHIN,EQ,112993,73953,65.45
20,1359,SAFARI,EQ,4611,2564,55.61
20,1360,SAGARDEEP,EQ,19309,11178,57.89
20,1361,SAGCEM,EQ,6585,3996,60.68
20,1362,SAIL,EQ,15164031,3081858,20.32
20,1363,SAKAR,EQ,15325,3869,25.25
20,1364,SAKHTISUG,EQ,29607,13034,44.02
20,1365,SAKSOFT,EQ,133427,47364,35.50
20,1366,SAKUMA,EQ,193705,150030,77.45
20,1367,SALASAR,EQ,58359,3982,6.82
20,1368,SALONA,EQ,1300,676,52.00
20,1369,SALSTEEL,EQ,31755,11209,35.30
20,1370,SALZERELEC,EQ,4861,3059,62.93
20,1371,SAMBHAAV,EQ,10560,10171,96.32
20,1372,SANCO,EQ,54012,47928,88.74
20,1373,SANDESH,EQ,2854,641,22.46
20,1374,SANDHAR,EQ,488417,387735,79.39
20,1375,SANGAMIND,EQ,6972,3581,51.36
20,1376,SANGHIIND,EQ,172769,105977,61.34
20,1377,SANGHVIMOV,EQ,66936,48939,73.11
20,1378,SANGINITA,EQ,21741,17673,81.29
20,1379,SANOFI,EQ,33532,23858,71.15
20,1380,SARDAEN,EQ,37169,14948,40.22
20,1381,SAREGAMA,EQ,18132,10676,58.88
20,1382,SARLAPOLY,EQ,103984,96695,92.99
20,1383,SARVESHWAR,SM,3200,3200,100.00
20,1384,SASKEN,EQ,78608,24000,30.53
20,1385,SASTASUNDR,EQ,4714,3904,82.82
20,1386,SATIA,EQ,214312,23412,10.92
20,1387,SATIN,EQ,182387,144720,79.35
20,1388,SATINPP,E1,3087,2755,89.25
20,1389,SBICARD,EQ,1056368,364618,34.52
20,1390,SBIETFQLTY,EQ,854,601,70.37
20,1391,SBILIFE,EQ,1108316,450293,40.63
20,1392,SBIN,EQ,41921659,6606392,15.76
20,1393,SBIN,N2,13,13,100.00
20,1394,SBIN,N5,474,462,97.47
20,1395,SBIN,N6,10,10,100.00
20,1396,SCHAEFFLER,EQ,3584,2637,73.58
20,1397,SCHAND,EQ,6599,4969,75.30
20,1398,SCHNEIDER,EQ,170700,63930,37.45
20,1399,SCI,EQ,730503,254810,34.88
20,1400,SDBL,EQ,65533,41290,63.01
20,1401,SEAMECLTD,EQ,45085,30768,68.24
20,1402,SECURCRED,SM,5400,4200,77.78
20,1403,SELAN,EQ,8708,4177,47.97
20,1404,SEPOWER,EQ,13656,6620,48.48
20,1405,SEQUENT,EQ,3499259,1253801,35.83
20,1406,SESHAPAPER,EQ,8520,5647,66.28
20,1407,SETF10GILT,EQ,27,17,62.96
20,1408,SETFGOLD,EQ,24242,20149,83.12
20,1409,SETFNIF50,EQ,166421,135159,81.22
20,1410,SETFNIFBK,EQ,69881,48995,70.11
20,1411,SETFNN50,EQ,4040,3146,77.87
20,1412,SETUINFRA,EQ,51278,34158,66.61
20,1413,SEYAIND,EQ,9325,6505,69.76
20,1414,SFL,EQ,96666,91859,95.03
20,1415,SGBAPR28I,GB,95,90,94.74
20,1416,SGBAUG24,GB,920,900,97.83
20,1417,SGBAUG27,GB,5,5,100.00
20,1418,SGBAUG28V,GB,12146,11094,91.34
20,1419,SGBDC27VII,GB,163,160,98.16
20,1420,SGBDEC2512,GB,31,21,67.74
20,1421,SGBDEC2513,GB,17,17,100.00
20,1422,SGBFEB24,GB,136,134,98.53
20,1423,SGBFEB27,GB,3,3,100.00
20,1424,SGBFEB28IX,GB,2,1,50.00
20,1425,SGBJ28VIII,GB,6,6,100.00
20,1426,SGBJAN26,GB,31,29,93.55
20,1427,SGBJAN27,GB,1,1,100.00
20,1428,SGBJUL25,GB,64,64,100.00
20,1429,SGBJUL27,GB,7,5,71.43
20,1430,SGBJUL28IV,GB,1016,762,75.00
20,1431,SGBJUN27,GB,4,4,100.00
20,1432,SGBJUN28,GB,215,141,65.58
20,1433,SGBMAR24,GB,964,964,100.00
20,1434,SGBMAR25,GB,107,107,100.00
20,1435,SGBMAR28X,GB,542,542,100.00
20,1436,SGBMAY25,GB,77,72,93.51
20,1437,SGBMAY28,GB,99,81,81.82
20,1438,SGBNOV23,GB,31,31,100.00
20,1439,SGBNOV24,GB,435,432,99.31
20,1440,SGBNOV25,GB,24,14,58.33
20,1441,SGBNOV25IX,GB,6,6,100.00
20,1442,SGBNOV25VI,GB,12,12,100.00
20,1443,SGBNOV26,GB,15,5,33.33
20,1444,SGBOCT25,GB,5,5,100.00
20,1445,SGBOCT25IV,GB,37,37,100.00
20,1446,SGBOCT25V,GB,171,171,100.00
20,1447,SGBOCT27,GB,3,2,66.67
20,1448,SGBOCT27VI,GB,41,41,100.00
20,1449,SGBSEP24,GB,186,178,95.70
20,1450,SGBSEP27,GB,21,19,90.48
20,1451,SGBSEP28VI,GB,311,278,89.39
20,1452,SGL,EQ,11106,10458,94.17
20,1453,SHAHALLOYS,EQ,10987,4628,42.12
20,1454,SHAIVAL,SM,158400,158400,100.00
20,1455,SHAKTIPUMP,EQ,63445,58847,92.75
20,1456,SHALBY,EQ,172384,67734,39.29
20,1457,SHALPAINTS,EQ,39077,25646,65.63
20,1458,SHANKARA,EQ,133006,26015,19.56
20,1459,SHANTIGEAR,EQ,47003,35060,74.59
20,1460,SHARDACROP,EQ,11253,5053,44.90
20,1461,SHARDAMOTR,EQ,2001,1448,72.36
20,1462,SHAREINDIA,EQ,13502,1804,13.36
20,1463,SHARIABEES,EQ,85,67,78.82
20,1464,SHEMAROO,EQ,24039,12734,52.97
20,1465,SHIL,EQ,123164,107352,87.16
20,1466,SHILPAMED,EQ,695740,270962,38.95
20,1467,SHIRPUR-G,EQ,37491,28313,75.52
20,1468,SHIVAMAUTO,EQ,104929,78931,75.22
20,1469,SHIVAMILLS,EQ,3937,2967,75.36
20,1470,SHIVATEX,EQ,2522,1761,69.83
20,1471,SHK,EQ,332191,160934,48.45
20,1472,SHOPERSTOP,EQ,200543,110559,55.13
20,1473,SHREDIGCEM,EQ,538979,253286,46.99
20,1474,SHREECEM,EQ,40663,11399,28.03
20,1475,SHREEPUSHK,EQ,198149,191185,96.49
20,1476,SHREERAMA,EQ,8704,8704,100.00
20,1477,SHRENIK,EQ,33641,21823,64.87
20,1478,SHREYANIND,EQ,10581,6175,58.36
20,1479,SHRIRAMCIT,EQ,17040,11809,69.30
20,1480,SHRIRAMEPC,EQ,106090,91671,86.41
20,1481,SHUBHLAXMI,SM,2000,2000,100.00
20,1482,SHYAMCENT,EQ,16037,10673,66.55
20,1483,SICAGEN,EQ,7059,3800,53.83
20,1484,SICAL,EQ,32420,21286,65.66
20,1485,SIEMENS,EQ,467850,96567,20.64
20,1486,SIGIND,EQ,5319,3948,74.22
20,1487,SILINV,EQ,3468,2236,64.48
20,1488,SILLYMONKS,EQ,61,60,98.36
20,1489,SIMBHALS,EQ,6374,6171,96.82
20,1490,SIMPLEXINF,EQ,125583,110982,88.37
20,1491,SINTERCOM,SM,4000,4000,100.00
20,1492,SINTEX,EQ,1774352,1244220,70.12
20,1493,SIRCA,EQ,9790,3121,31.88
20,1494,SIS,EQ,25420,14423,56.74
20,1495,SITINET,EQ,294427,232487,78.96
20,1496,SIYSIL,EQ,14269,7870,55.15
20,1497,SJVN,EQ,1601861,901280,56.26
20,1498,SKFINDIA,EQ,40842,29950,73.33
20,1499,SKIL,EQ,100043,78012,77.98
20,1500,SKIPPER,EQ,35807,22007,61.46
20,1501,SKMEGGPROD,EQ,64333,49611,77.12
20,1502,SMARTLINK,EQ,3882,2047,52.73
20,1503,SMLISUZU,EQ,15454,6363,41.17
20,1504,SMSLIFE,EQ,8153,4330,53.11
20,1505,SMSPHARMA,EQ,332499,132679,39.90
20,1506,SNOWMAN,EQ,247553,133811,54.05
20,1507,SOBHA,EQ,128320,52277,40.74
20,1508,SOFTTECH,SM,12800,9600,75.00
20,1509,SOLARA,EQ,266180,62043,23.31
20,1510,SOLARINDS,EQ,5558,3292,59.23
20,1511,SOMANYCERA,EQ,107682,69652,64.68
20,1512,SOMATEX,EQ,7302,7302,100.00
20,1513,SOMICONVEY,EQ,7584,6417,84.61
20,1514,SONAHISONA,SM,30000,30000,100.00
20,1515,SONATSOFTW,EQ,313980,175648,55.94
20,1516,SORILINFRA,EQ,15238,13077,85.82
20,1517,SOTL,EQ,3272,1248,38.14
20,1518,SOUTHBANK,EQ,6388528,2636313,41.27
20,1519,SOUTHWEST,EQ,9100,7292,80.13
20,1520,SPAL,EQ,45934,30247,65.85
20,1521,SPANDANA,EQ,365346,321287,87.94
20,1522,SPARC,EQ,803985,158486,19.71
20,1523,SPECIALITY,EQ,235696,174311,73.96
20,1524,SPENCERS,EQ,390963,148619,38.01
20,1525,SPIC,EQ,147040,84102,57.20
20,1526,SPICEJET,EQ,1233136,567630,46.03
20,1527,SPLIL,EQ,25832,13085,50.65
20,1528,SPMLINFRA,EQ,5532,2702,48.84
20,1529,SPTL,EQ,517933,271601,52.44
20,1530,SREEL,EQ,8661,3801,43.89
20,1531,SREIBNPNCD,NJ,5,5,100.00
20,1532,SREIBNPNCD,NL,30,30,100.00
20,1533,SREIBNPNCD,NP,24,24,100.00
20,1534,SREIBNPNCD,NQ,389,350,89.97
20,1535,SREIBNPNCD,Y2,655,655,100.00
20,1536,SREIBNPNCD,Y4,288,281,97.57
20,1537,SREINFRA,EQ,568226,376188,66.20
20,1538,SRF,EQ,137476,37004,26.92
20,1539,SRHHYPOLTD,EQ,11565,6800,58.80
20,1540,SRIPIPES,EQ,79881,43656,54.65
20,1541,SRPL,EQ,22253,11454,51.47
20,1542,SRTRANSFIN,EQ,3650807,554959,15.20
20,1543,SRTRANSFIN,Y3,1097,1097,100.00
20,1544,SRTRANSFIN,Y6,10,10,100.00
20,1545,SRTRANSFIN,YH,369,272,73.71
20,1546,SRTRANSFIN,YI,11,11,100.00
20,1547,SRTRANSFIN,YJ,204,204,100.00
20,1548,SRTRANSFIN,YK,391,288,73.66
20,1549,SRTRANSFIN,YL,164,164,100.00
20,1550,SRTRANSFIN,YM,22,22,100.00
20,1551,SRTRANSFIN,YO,81,81,100.00
20,1552,SRTRANSFIN,YQ,10,10,100.00
20,1553,SRTRANSFIN,YR,116,116,100.00
20,1554,SRTRANSFIN,YU,20,20,100.00
20,1555,SRTRANSFIN,YW,219,219,100.00
20,1556,SRTRANSFIN,YX,5,5,100.00
20,1557,SRTRANSFIN,YZ,6,3,50.00
20,1558,SRTRANSFIN,Z6,20,20,100.00
20,1559,SRTRANSFIN,ZE,20,20,100.00
20,1560,S&SPOWER,EQ,3349,3139,93.73
20,1561,SSWL,EQ,75975,20699,27.24
20,1562,STAR,EQ,2053154,332477,16.19
20,1563,STARCEMENT,EQ,35658,13704,38.43
20,1564,STARPAPER,EQ,34487,16560,48.02
20,1565,STCINDIA,EQ,10560,4513,42.74
20,1566,STEELCITY,EQ,3088,2630,85.17
20,1567,STEELXIND,EQ,58862,47480,80.66
20,1568,STEL,EQ,12559,7562,60.21
20,1569,STERTOOLS,EQ,17718,8364,47.21
20,1570,STRTECH,EQ,781726,200800,25.69
20,1571,SUBEX,EQ,720900,718242,99.63
20,1572,SUBROS,EQ,95371,83234,87.27
20,1573,SUDARSCHEM,EQ,216869,89892,41.45
20,1574,SUMEETINDS,EQ,43284,32062,74.07
20,1575,SUMICHEM,EQ,887319,382102,43.06
20,1576,SUMIT,EQ,6909,6339,91.75
20,1577,SUMMITSEC,EQ,2238,1531,68.41
20,1578,SUNCLAYLTD,EQ,810,298,36.79
20,1579,SUNDARAM,EQ,73422,48549,66.12
20,1580,SUNDARMFIN,EQ,25397,11031,43.43
20,1581,SUNDARMHLD,EQ,60415,47895,79.28
20,1582,SUNDRMBRAK,EQ,919,564,61.37
20,1583,SUNDRMFAST,EQ,60791,36351,59.80
20,1584,SUNFLAG,EQ,126299,60947,48.26
20,1585,SUNPHARMA,EQ,12222648,1593820,13.04
20,1586,SUNTECK,EQ,398812,26387,6.62
20,1587,SUNTV,EQ,2115585,758814,35.87
20,1588,SUPERHOUSE,EQ,53232,16134,30.31
20,1589,SUPERSPIN,EQ,11215,11215,100.00
20,1590,SUPPETRO,EQ,197885,77682,39.26
20,1591,SUPRAJIT,EQ,292489,212330,72.59
20,1592,SUPREMEENG,SM,76000,28000,36.84
20,1593,SUPREMEIND,EQ,111228,86661,77.91
20,1594,SURANASOL,EQ,43006,26811,62.34
20,1595,SURANAT&P,EQ,47579,38578,81.08
20,1596,SURYALAXMI,EQ,1612,648,40.20
20,1597,SURYAROSNI,EQ,1349691,243989,18.08
20,1598,SUTLEJTEX,EQ,22295,16239,72.84
20,1599,SUULD,SM,192000,120000,62.50
20,1600,SUVEN,EQ,530629,304711,57.42
20,1601,SUVENPHAR,EQ,477329,255308,53.49
20,1602,SUZLON,EQ,19775146,7238614,36.60
20,1603,SVLL,SM,1000,1000,100.00
20,1604,SWANENERGY,EQ,194622,38788,19.93
20,1605,SWARAJENG,EQ,2438,1327,54.43
20,1606,SWSOLAR,EQ,243829,118550,48.62
20,1607,SYMPHONY,EQ,100238,39565,39.47
20,1608,SYNGENE,EQ,1036273,473623,45.70
20,1609,TAINWALCHM,EQ,3321,1225,36.89
20,1610,TAJGVK,EQ,121247,40847,33.69
20,1611,TAKE,EQ,4443031,3146726,70.82
20,1612,TALBROAUTO,EQ,12603,6238,49.50
20,1613,TANLA,EQ,332678,214097,64.36
20,1614,TARMAT,EQ,5150,5150,100.00
20,1615,TASTYBITE,EQ,1204,571,47.43
20,1616,TATACAPHSG,N2,339,249,73.45
20,1617,TATACAPHSG,N6,3,3,100.00
20,1618,TATACAPHSG,N8,100,100,100.00
20,1619,TATACAPHSG,NA,1106,538,48.64
20,1620,TATACHEM,EQ,2079581,437201,21.02
20,1621,TATACOFFEE,EQ,530075,196226,37.02
20,1622,TATACOMM,EQ,78788,47510,60.30
20,1623,TATACONSUM,EQ,5554225,2081496,37.48
20,1624,TATAELXSI,EQ,396288,115669,29.19
20,1625,TATAINVEST,EQ,13209,6100,46.18
20,1626,TATAMETALI,EQ,69142,17472,25.27
