Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,23092020,793110535,0001822
Trade Date <23-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,546,GOLDSHARE,EQ,1480,884,59.73
20,547,GOODLUCK,EQ,23909,12708,53.15
20,548,GPIL,EQ,45943,27790,60.49
20,549,GPPL,EQ,216469,76241,35.22
20,550,GPTINFRA,EQ,14714,11298,76.78
20,551,GRANULES,EQ,4124749,620486,15.04
20,552,GRAPHITE,EQ,340443,117638,34.55
20,553,GRASIM,EQ,2576697,750137,29.11
20,554,GRAVITA,EQ,143178,53830,37.60
20,555,GREAVESCOT,EQ,268640,118633,44.16
20,556,GREENLAM,EQ,5215,4914,94.23
20,557,GREENPANEL,EQ,18354,12779,69.63
20,558,GREENPLY,EQ,128018,43134,33.69
20,559,GREENPOWER,EQ,1907651,857624,44.96
20,560,GRINDWELL,EQ,14467,6032,41.69
20,561,GRPLTD,EQ,39,15,38.46
20,562,GRSE,EQ,88684,30157,34.01
20,563,GSCLCEMENT,EQ,28415,19781,69.61
20,564,GSFC,EQ,569201,258433,45.40
20,565,GSPL,EQ,453906,214971,47.36
20,566,GSS,EQ,65231,40047,61.39
20,567,GTL,EQ,96746,96746,100.00
20,568,GTLINFRA,EQ,3738734,3026262,80.94
20,569,GTNIND,EQ,5378,3238,60.21
20,570,GTNTEX,EQ,1,1,100.00
20,571,GTPL,EQ,42438,23886,56.28
20,572,GUFICBIO,EQ,114936,70241,61.11
20,573,GUJALKALI,EQ,96055,39616,41.24
20,574,GUJAPOLLO,EQ,7822,2889,36.93
20,575,GUJGASLTD,EQ,305390,113862,37.28
20,576,GULFOILLUB,EQ,5246,2456,46.82
20,577,GULFPETRO,EQ,4083,3289,80.55
20,578,GULPOLY,EQ,28555,20766,72.72
20,579,GVKPIL,EQ,5337044,3402359,63.75
20,580,HAL,EQ,628104,204467,32.55
20,581,HAPPSTMNDS,EQ,3317622,687245,20.71
20,582,HARITASEAT,EQ,1144,987,86.28
20,583,HARRMALAYA,EQ,67054,16881,25.18
20,584,HATSUN,EQ,22574,8805,39.01
20,585,HAVELLS,EQ,2029024,371778,18.32
20,586,HBANKETF,EQ,5071,3809,75.11
20,587,HBLPOWER,EQ,378842,223625,59.03
20,588,HCC,EQ,3512374,2063815,58.76
20,589,HCG,EQ,14097,8500,60.30
20,590,HCL-INSYS,EQ,285624,182376,63.85
20,591,HCLTECH,EQ,18070371,3646062,20.18
20,592,HDFC,EQ,4803637,2480737,51.64
20,593,HDFC,W3,16800,16800,100.00
20,594,HDFCAMC,EQ,486620,225504,46.34
20,595,HDFCBANK,EQ,8039935,2446333,30.43
20,596,HDFCLIFE,EQ,2210606,1291526,58.42
20,597,HDFCMFGETF,EQ,10567,6015,56.92
20,598,HDFCNIFETF,EQ,2667,1908,71.54
20,599,HDFCSENETF,EQ,271,182,67.16
20,600,HEG,EQ,250591,38665,15.43
20,601,HEIDELBERG,EQ,127774,51171,40.05
20,602,HERCULES,EQ,50352,15969,31.71
20,603,HERITGFOOD,EQ,55170,29487,53.45
20,604,HEROMOTOCO,EQ,1256822,365468,29.08
20,605,HESTERBIO,EQ,19388,8135,41.96
20,606,HEXAWARE,EQ,1583317,1134734,71.67
20,607,HFCL,EQ,5076101,3097643,61.02
20,608,HGINFRA,EQ,22317,8134,36.45
20,609,HGS,EQ,19898,11989,60.25
20,610,HHOF1140RG,MF,26775,26775,100.00
20,611,HIKAL,EQ,2127822,507825,23.87
20,612,HIL,EQ,23098,7780,33.68
20,613,HILTON,EQ,4198,2033,48.43
20,614,HIMATSEIDE,EQ,176163,79085,44.89
20,615,HINDALCO,EQ,17257416,3031618,17.57
20,616,HINDCOMPOS,EQ,1056,656,62.12
20,617,HINDCOPPER,EQ,479241,192330,40.13
20,618,HINDMOTORS,EQ,103132,61236,59.38
20,619,HINDNATGLS,EQ,1100,1100,100.00
20,620,HINDOILEXP,EQ,213605,116578,54.58
20,621,HINDPETRO,EQ,8713464,3580839,41.10
20,622,HINDUNILVR,EQ,2410305,1360232,56.43
20,623,HINDZINC,EQ,1804263,531423,29.45
20,624,HIRECT,EQ,10195,5270,51.69
20,625,HISARMETAL,EQ,9982,7021,70.34
20,626,HITECH,EQ,3574,2584,72.30
20,627,HITECHGEAR,EQ,1247,1097,87.97
20,628,HLVLTD,EQ,107824,76766,71.20
20,629,HMVL,EQ,14939,8915,59.68
20,630,HNDFDS,EQ,27787,15202,54.71
20,631,HNGSNGBEES,EQ,936,903,96.47
20,632,HONAUT,EQ,2676,678,25.34
20,633,HONDAPOWER,EQ,5266,2480,47.09
20,634,HOTELRUGBY,EQ,11928,11928,100.00
20,635,HOVS,EQ,10445,8221,78.71
20,636,HPL,EQ,25126,20239,80.55
20,637,HSCL,EQ,785590,237620,30.25
20,638,HSIL,EQ,1400892,527168,37.63
20,639,HUBTOWN,EQ,8096,7336,90.61
20,640,HUDCO,EQ,937965,247237,26.36
20,641,HUDCO,N2,2941,2000,68.00
20,642,HUDCO,N3,1725,1350,78.26
20,643,HUDCO,N4,60,50,83.33
20,644,HUDCO,N5,2058,2000,97.18
20,645,HUDCO,N6,10,10,100.00
20,646,HUDCO,N9,160,100,62.50
20,647,HUDCO,NE,26,20,76.92
20,648,IBMFNIFTY,EQ,410,349,85.12
20,649,IBREALEST,EQ,1496832,530400,35.43
20,650,IBUCCREDIT,N6,261,261,100.00
20,651,IBUCCREDIT,N9,1,1,100.00
20,652,IBULHSGFIN,EQ,14414299,2948618,20.46
20,653,IBULHSGFIN,N8,200,180,90.00
20,654,IBULHSGFIN,NE,336,236,70.24
20,655,IBULISL,EQ,179498,100667,56.08
20,656,IBVENTPP,E1,60473,36431,60.24
20,657,IBVENTURES,EQ,1361693,757705,55.64
20,658,ICICI500,EQ,1747,1003,57.41
20,659,ICICIALPLV,EQ,1119,953,85.17
20,660,ICICIB22,EQ,301831,231779,76.79
20,661,ICICIBANK,EQ,22740367,6633300,29.17
20,662,ICICIBANKN,EQ,5272,4238,80.39
20,663,ICICIBANKP,EQ,30728,9606,31.26
20,664,ICICIGI,EQ,256738,161185,62.78
20,665,ICICIGOLD,EQ,228618,176306,77.12
20,666,ICICILIQ,EQ,2046,1734,84.75
20,667,ICICILOVOL,EQ,115327,60371,52.35
20,668,ICICIM150,EQ,250,248,99.20
20,669,ICICIMCAP,EQ,2196,1459,66.44
20,670,ICICINF100,EQ,2129,1746,82.01
20,671,ICICINIFTY,EQ,73100,48338,66.13
20,672,ICICINV20,EQ,2001,1321,66.02
20,673,ICICINXT50,EQ,3643,3300,90.58
20,674,ICICIPRULI,EQ,1264534,295437,23.36
20,675,ICICISENSX,EQ,961,687,71.49
20,676,ICICITECH,EQ,1088275,1043758,95.91
20,677,ICIL,EQ,270513,173554,64.16
20,678,ICRA,EQ,2175,1527,70.21
20,679,IDBI,EQ,831126,320924,38.61
20,680,IDBIGOLD,EQ,900,480,53.33
20,681,IDEA,EQ,612197229,181779548,29.69
20,682,IDFC,EQ,3940455,1760217,44.67
20,683,IDFCFIRSTB,EQ,58820360,5604108,9.53
20,684,IDFCFIRSTB,N1,6,6,100.00
20,685,IDFCFIRSTB,N2,14,14,100.00
20,686,IDFCFIRSTB,N4,18,18,100.00
20,687,IDFCFIRSTB,N6,4,4,100.00
20,688,IDFCFIRSTB,N9,4,4,100.00
20,689,IDFCFIRSTB,NA,6,6,100.00
20,690,IDFCFIRSTB,NB,12,10,83.33
20,691,IDFCFIRSTB,NC,30,30,100.00
20,692,IDFNIFTYET,EQ,509,509,100.00
20,693,IEX,EQ,2267611,1377340,60.74
20,694,IFBAGRO,EQ,10315,4523,43.85
20,695,IFBIND,EQ,77429,16741,21.62
20,696,IFCI,EQ,1599484,1083376,67.73
20,697,IFCI,NF,72,72,100.00
20,698,IFCI,NH,350,350,100.00
20,699,IFCI,NL,370,370,100.00
20,700,IFGLEXPOR,EQ,7382,5430,73.56
20,701,IGARASHI,EQ,37928,16770,44.22
20,702,IGL,EQ,1822840,310909,17.06
20,703,IGPL,EQ,295938,186376,62.98
20,704,IIFCL,N1,1000,1000,100.00
20,705,IIFCL,N2,500,500,100.00
20,706,IIFCL,N4,131,121,92.37
20,707,IIFL,EQ,496770,168512,33.92
20,708,IIFL,N2,10,10,100.00
20,709,IIFL,N3,13,9,69.23
20,710,IIFL,N4,245,234,95.51
20,711,IIFL,N5,108,104,96.30
20,712,IIFL,N6,452,452,100.00
20,713,IIFL,N7,207,206,99.52
20,714,IIFL,N8,154,154,100.00
20,715,IIFL,N9,1,1,100.00
20,716,IIFL,NC,2,1,50.00
20,717,IIFLSEC,EQ,735652,490801,66.72
20,718,IIFLWAM,EQ,58875,45209,76.79
20,719,IMAGICAA,EQ,56914,48252,84.78
20,720,IMFA,EQ,20014,7074,35.35
20,721,IMPAL,EQ,2383,2027,85.06
20,722,INDBANK,EQ,43475,26566,61.11
20,723,INDHOTEL,EQ,1781836,725732,40.73
20,724,INDIACEM,EQ,1385724,443811,32.03
20,725,INDIAGLYCO,EQ,83021,24611,29.64
20,726,INDIAMART,EQ,145547,57059,39.20
20,727,INDIANB,EQ,657707,229349,34.87
20,728,INDIANCARD,EQ,5422,5003,92.27
20,729,INDIANHUME,EQ,27027,13884,51.37
20,730,INDIGO,EQ,3291129,758974,23.06
20,731,INDIGRID,IV,260253,221130,84.97
20,732,INDLMETER,EQ,2,2,100.00
20,733,INDNIPPON,EQ,29728,18327,61.65
20,734,INDOCO,EQ,91042,43947,48.27
20,735,INDORAMA,EQ,41242,27057,65.61
20,736,INDOSTAR,EQ,20594,4349,21.12
20,737,INDOTECH,EQ,6903,1340,19.41
20,738,INDOTHAI,EQ,1015,380,37.44
20,739,INDOWIND,EQ,9354,8301,88.74
20,740,INDRAMEDCO,EQ,70456,38612,54.80
20,741,INDSWFTLAB,EQ,152637,95260,62.41
20,742,INDTERRAIN,EQ,113451,84509,74.49
20,743,INDUSINDBK,EQ,20046498,4748978,23.69
20,744,INEOSSTYRO,EQ,5025,3185,63.38
20,745,INFIBEAM,EQ,505166,266721,52.80
20,746,INFOBEAN,EQ,20371,19181,94.16
20,747,INFRABEES,EQ,1291,842,65.22
20,748,INFRATEL,EQ,18969079,3338046,17.60
20,749,INFY,EQ,13486274,4569223,33.88
20,750,INGERRAND,EQ,9335,5207,55.78
20,751,INNOVANA,SM,1000,1000,100.00
20,752,INNOVATIVE,SM,3000,3000,100.00
20,753,INOXLEISUR,EQ,412198,74738,18.13
20,754,INOXWIND,EQ,118054,69976,59.27
20,755,INSECTICID,EQ,65043,19600,30.13
20,756,INSPIRISYS,EQ,6870,4829,70.29
20,757,INTELLECT,EQ,157491,81356,51.66
20,758,INTENTECH,EQ,28523,18119,63.52
20,759,INVENTURE,EQ,49360,19071,38.64
20,760,IOB,EQ,1390252,728056,52.37
20,761,IOC,EQ,19123948,4595686,24.03
20,762,IOLCP,EQ,695039,176043,25.33
20,763,IPCALAB,EQ,228276,100163,43.88
20,764,IRB,EQ,587609,190339,32.39
20,765,IRBINVIT,IV,102500,92500,90.24
20,766,IRCON,EQ,511672,266626,52.11
20,767,IRCTC,EQ,274748,71268,25.94
20,768,IREDA,N5,200,200,100.00
20,769,IREDA,N6,1142,1140,99.82
20,770,IREDA,N7,75,75,100.00
20,771,IRFC,N1,501,500,99.80
20,772,IRFC,N2,500,500,100.00
20,773,IRFC,N4,2000,2000,100.00
20,774,IRFC,N9,158,158,100.00
20,775,IRFC,NE,2500,1920,76.80
20,776,IRFC,NJ,100,100,100.00
20,777,IRFC,NK,459,259,56.43
20,778,IRFC,NO,1370,1145,83.58
20,779,ISEC,EQ,420113,215954,51.40
20,780,ISFT,EQ,1073,1053,98.14
20,781,ITC,EQ,61785758,40264869,65.17
20,782,ITDC,EQ,61341,13927,22.70
20,783,ITDCEM,EQ,656508,349745,53.27
20,784,ITI,EQ,864100,128372,14.86
20,785,IVP,EQ,370,360,97.30
20,786,IVZINGOLD,EQ,7,7,100.00
20,787,IVZINNIFTY,EQ,60,60,100.00
20,788,IZMO,EQ,8759,5341,60.98
20,789,JAGRAN,EQ,261505,177260,67.78
20,790,JAGSNPHARM,EQ,42774,26154,61.14
20,791,JAIBALAJI,EQ,707,586,82.89
20,792,JAICORPLTD,EQ,726051,109005,15.01
20,793,JAMNAAUTO,EQ,1248352,406533,32.57
20,794,JASH,EQ,7436,6055,81.43
20,795,JAYAGROGN,EQ,6464,4325,66.91
20,796,JAYBARMARU,EQ,13262,5389,40.63
20,797,JAYSREETEA,EQ,63566,28431,44.73
20,798,JBCHEPHARM,EQ,642462,332156,51.70
20,799,JBFIND,EQ,71472,45941,64.28
20,800,JBMA,EQ,26160,10207,39.02
20,801,JCHAC,EQ,7325,4453,60.79
20,802,JINDALPHOT,EQ,4571,4158,90.96
20,803,JINDALPOLY,EQ,20998,11638,55.42
20,804,JINDALSAW,EQ,1254200,465143,37.09
20,805,JINDALSTEL,EQ,23577594,1884694,7.99
20,806,JINDRILL,EQ,12848,8131,63.29
20,807,JINDWORLD,EQ,16795,2266,13.49
20,808,JISLDVREQS,EQ,57409,30996,53.99
20,809,JISLJALEQS,EQ,3282866,1582889,48.22
20,810,JIYAECO,EQ,35856,32978,91.97
20,811,J&KBANK,EQ,963718,652748,67.73
20,812,JKCEMENT,EQ,40330,24757,61.39
20,813,JKIL,EQ,90351,77998,86.33
20,814,JKLAKSHMI,EQ,135708,61339,45.20
20,815,JKPAPER,EQ,361232,182961,50.65
20,816,JKTYRE,EQ,403598,192053,47.59
20,817,JMA,EQ,3721,2526,67.88
20,818,JMCPROJECT,EQ,115251,61666,53.51
20,819,JMFINANCIL,EQ,859819,457756,53.24
20,820,JMTAUTOLTD,EQ,288372,147162,51.03
20,821,JOCIL,EQ,5200,3630,69.81
20,822,JPASSOCIAT,EQ,5266613,2474158,46.98
20,823,JPINFRATEC,EQ,1553503,1216665,78.32
20,824,JPOLYINVST,EQ,2146,1995,92.96
20,825,JPPOWER,EQ,8063704,4001222,49.62
20,826,JSL,EQ,322673,215462,66.77
20,827,JSLHISAR,EQ,251929,162760,64.61
20,828,JSWENERGY,EQ,1014607,638506,62.93
20,829,JSWHL,EQ,310,241,77.74
20,830,JSWSTEEL,EQ,8444261,2196805,26.02
20,831,JTEKTINDIA,EQ,104758,51973,49.61
20,832,JUBILANT,EQ,897143,392911,43.80
20,833,JUBLFOOD,EQ,759469,131806,17.36
20,834,JUBLINDS,EQ,6343,3080,48.56
20,835,JUMPNET,EQ,733448,450970,61.49
20,836,JUNIORBEES,EQ,35791,20906,58.41
20,837,JUSTDIAL,EQ,684970,113924,16.63
20,838,JYOTHYLAB,EQ,683711,467464,68.37
20,839,KABRAEXTRU,EQ,21232,13881,65.38
20,840,KAJARIACER,EQ,574857,269065,46.81
20,841,KAKATCEM,EQ,3844,2895,75.31
20,842,KALPATPOWR,EQ,251456,156144,62.10
20,843,KAMATHOTEL,EQ,65313,37279,57.08
20,844,KAMDHENU,EQ,6508,4462,68.56
20,845,KANANIIND,EQ,5624,5083,90.38
20,846,KANORICHEM,EQ,58766,29297,49.85
20,847,KANSAINER,EQ,168807,140135,83.01
20,848,KAPSTON,EQ,13989,8990,64.26
20,849,KARMAENG,EQ,1500,1487,99.13
20,850,KARURVYSYA,EQ,934962,378945,40.53
20,851,KAYA,EQ,22201,13152,59.24
20,852,KCP,EQ,55631,32188,57.86
20,853,KCPSUGIND,EQ,51746,22314,43.12
20,854,KDDL,EQ,20925,7880,37.66
20,855,KEC,EQ,693221,444576,64.13
20,856,KECL,EQ,17983,16055,89.28
20,857,KEI,EQ,108068,51171,47.35
20,858,KELLTONTEC,EQ,397238,248372,62.52
20,859,KENNAMET,EQ,7331,4709,64.23
20,860,KESORAMIND,EQ,59698,33449,56.03
20,861,KEYFINSERV,EQ,7479,3123,41.76
20,862,KHADIM,EQ,30742,15106,49.14
20,863,KHANDSE,EQ,1130,582,51.50
20,864,KICL,EQ,222,96,43.24
20,865,KILITCH,EQ,4821,3148,65.30
20,866,KINGFA,EQ,7545,5427,71.93
20,867,KIOCL,EQ,14401,6205,43.09
20,868,KIRIINDUS,EQ,179008,92022,51.41
20,869,KIRLFER,EQ,23393,16015,68.46
20,870,KIRLOSBROS,EQ,30045,15243,50.73
20,871,KIRLOSENG,EQ,27306,15470,56.65
20,872,KIRLOSIND,EQ,542,260,47.97
20,873,KITEX,EQ,138335,46518,33.63
20,874,KKCL,EQ,433,160,36.95
20,875,KMSUGAR,EQ,278693,145065,52.05
20,876,KNRCON,EQ,51753,25514,49.30
20,877,KOKUYOCMLN,EQ,91646,40351,44.03
20,878,KOLTEPATIL,EQ,37583,16739,44.54
20,879,KOPRAN,EQ,509954,251047,49.23
20,880,KOTAKBANK,EQ,2835350,1135176,40.04
20,881,KOTAKBKETF,EQ,44745,26068,58.26
20,882,KOTAKGOLD,EQ,72701,48340,66.49
20,883,KOTAKNIFTY,EQ,125179,112591,89.94
20,884,KOTAKNV20,EQ,1382,1206,87.26
20,885,KOTAKPSUBK,EQ,10629,9101,85.62
20,886,KOTARISUG,EQ,21032,16243,77.23
20,887,KOTHARIPET,EQ,26038,16813,64.57
20,888,KOTHARIPRO,EQ,1616,1347,83.35
20,889,KPITTECH,EQ,2196822,744279,33.88
20,890,KPRMILL,EQ,27990,13626,48.68
20,891,KRBL,EQ,117724,61959,52.63
20,892,KREBSBIO,EQ,2278,1383,60.71
20,893,KRIDHANINF,EQ,33544,27573,82.20
20,894,KSB,EQ,19944,12283,61.59
20,895,KSCL,EQ,235475,88816,37.72
20,896,KSK,EQ,151145,140595,93.02
20,897,KSL,EQ,42472,21332,50.23
20,898,KSOLVES,SM,1200,1200,100.00
20,899,KTKBANK,EQ,670582,346965,51.74
20,900,KUANTUM,EQ,5076,4075,80.28
20,901,KWALITY,EQ,80685,80685,100.00
20,902,LAKSHVILAS,EQ,1498926,605686,40.41
20,903,LALPATHLAB,EQ,98214,43980,44.78
20,904,LAMBODHARA,EQ,2173,1451,66.77
20,905,LAOPALA,EQ,91413,42169,46.13
20,906,LASA,EQ,118430,64255,54.26
20,907,LAURUSLABS,EQ,1599480,594881,37.19
20,908,LAXMIMACH,EQ,12119,8158,67.32
20,909,LEMONTREE,EQ,431799,211163,48.90
20,910,LEXUS,SM,1000,1000,100.00
20,911,LFIC,EQ,1366,766,56.08
20,912,LGBBROSLTD,EQ,21716,11651,53.65
20,913,LGBFORGE,EQ,20695,19804,95.69
20,914,LGHL,SM,8000,8000,100.00
20,915,LIBAS,EQ,46506,22733,48.88
20,916,LIBERTSHOE,EQ,76172,24918,32.71
20,917,LICHSGFIN,EQ,4408662,1418394,32.17
20,918,LICNETFGSC,EQ,19911,14740,74.03
20,919,LICNETFN50,EQ,115,104,90.43
20,920,LICNETFSEN,EQ,8,7,87.50
20,921,LICNFNHGP,EQ,17,17,100.00
20,922,LINCOLN,EQ,173651,58869,33.90
20,923,LINCPEN,EQ,1275,695,54.51
20,924,LINDEINDIA,EQ,135837,45139,33.23
20,925,LIQUIDBEES,EQ,915592,762161,83.24
20,926,LIQUIDETF,EQ,4005,3028,75.61
20,927,LOKESHMACH,EQ,9144,6325,69.17
20,928,LOTUSEYE,EQ,1702,1584,93.07
20,929,LOVABLE,EQ,15667,9518,60.75
20,930,LSIL,EQ,470806,467402,99.28
20,931,LT,EQ,3709625,1089672,29.37
20,932,L&TFH,EQ,9642201,1736921,18.01
20,933,L&TFINANCE,NC,184,184,100.00
20,934,L&TFINANCE,NI,416,416,100.00
20,935,L&TFINANCE,NK,19,19,100.00
20,936,L&TFINANCE,NO,300,125,41.67
20,937,L&TFINANCE,NS,200,195,97.50
20,938,L&TFINANCE,Y1,90,90,100.00
20,939,L&TFINANCE,Y9,35,35,100.00
20,940,LTI,EQ,663977,453832,68.35
20,941,L&TINFRA,N1,6,4,66.67
20,942,L&TINFRA,N2,120,115,95.83
20,943,L&TINFRA,N3,64,64,100.00
20,944,L&TINFRA,N4,187,187,100.00
20,945,L&TINFRA,N5,162,151,93.21
20,946,L&TINFRA,N6,509,509,100.00
20,947,LTTS,EQ,224952,159024,70.69
20,948,LUMAXIND,EQ,6262,3489,55.72
20,949,LUMAXTECH,EQ,43058,33222,77.16
20,950,LUPIN,EQ,3211055,705023,21.96
20,951,LUXIND,EQ,61732,7426,12.03
20,952,LYKALABS,EQ,5354,4346,81.17
20,953,LYPSAGEMS,EQ,12847,8368,65.14
20,954,M100,EQ,112212,78484,69.94
20,955,M50,EQ,1395,693,49.68
20,956,MAANALU,EQ,5464,3166,57.94
20,957,MACPOWER,EQ,3319,3226,97.20
20,958,MADHAV,EQ,3268,2833,86.69
20,959,MADHUCON,EQ,31206,30387,97.38
20,960,MADRASFERT,EQ,29059,17885,61.55
20,961,MAGADSUGAR,EQ,8219,5638,68.60
20,962,MAGMA,EQ,391040,206317,52.76
20,963,MAGNUM,EQ,1376,1376,100.00
20,964,MAHABANK,EQ,1310038,739979,56.49
20,965,MAHASTEEL,EQ,15618,7610,48.73
20,966,MAHEPC,EQ,145097,30876,21.28
20,967,MAHESHWARI,EQ,13413,3805,28.37
20,968,MAHINDCIE,EQ,8833225,8167891,92.47
20,969,MAHLIFE,EQ,41849,19295,46.11
20,970,MAHLOG,EQ,30083,14486,48.15
20,971,MAHSCOOTER,EQ,4052,2804,69.20
20,972,MAHSEAMLES,EQ,25287,13788,54.53
20,973,MAITHANALL,EQ,22588,14302,63.32
20,974,MAJESCO,EQ,328446,210488,64.09
20,975,MALUPAPER,EQ,5558,3542,63.73
20,976,MAN50ETF,EQ,2119,2087,98.49
20,977,MANAKALUCO,EQ,1010,610,60.40
20,978,MANAKCOAT,EQ,1744,1744,100.00
20,979,MANAKSIA,EQ,12804,8024,62.67
20,980,MANAKSTEEL,EQ,26276,22814,86.82
20,981,MANALIPETC,EQ,1649084,720620,43.70
20,982,MANAPPURAM,EQ,8400898,854478,10.17
20,983,MANGALAM,EQ,88730,44311,49.94
20,984,MANGCHEFER,EQ,140768,86609,61.53
20,985,MANGLMCEM,EQ,36373,25391,69.81
20,986,MANGTIMBER,EQ,860,860,100.00
20,987,MANINDS,EQ,517761,251347,48.54
20,988,MANINFRA,EQ,147873,85258,57.66
20,989,MANUGRAPH,EQ,862,772,89.56
20,990,MANXT50,EQ,207,206,99.52
20,991,MARALOVER,EQ,6401,4386,68.52
20,992,MARATHON,EQ,2479,1746,70.43
20,993,MARICO,EQ,3326514,1627701,48.93
20,994,MARINE,SM,12000,4000,33.33
20,995,MARKSANS,EQ,907807,398064,43.85
20,996,MARSHALL,SM,6000,6000,100.00
20,997,MARUTI,EQ,1456257,320564,22.01
20,998,MASFIN,EQ,10920,5410,49.54
20,999,MASTEK,EQ,477436,89582,18.76
20,1000,MATRIMONY,EQ,11013,5748,52.19
20,1001,MAWANASUG,EQ,63979,54236,84.77
20,1002,MAXHEALTH,EQ,1230945,797696,64.80
20,1003,MAXIND,EQ,352554,208305,59.08
20,1004,MAXVIL,EQ,47471,30904,65.10
20,1005,MAYURUNIQ,EQ,61937,33028,53.33
20,1006,MAZDA,EQ,6589,5399,81.94
20,1007,MBLINFRA,EQ,46128,30635,66.41
20,1008,MCDHOLDING,EQ,11656,9461,81.17
20,1009,MCDOWELL-N,EQ,1944251,799188,41.11
20,1010,MCL,EQ,6808,807,11.85
20,1011,MCX,EQ,231594,60710,26.21
20,1012,MEGH,EQ,1949572,415623,21.32
20,1013,MENONBE,EQ,28152,17743,63.03
20,1014,MEP,EQ,207646,182009,87.65
20,1015,MERCATOR,EQ,319041,228752,71.70
20,1016,METROPOLIS,EQ,56446,23480,41.60
20,1017,MFSL,EQ,1600811,872372,54.50
20,1018,MGEL,SM,6000,6000,100.00
20,1019,MGL,EQ,666476,123864,18.58
20,1020,MHRIL,EQ,38718,17895,46.22
20,1021,MIDHANI,EQ,363057,74889,20.63
20,1022,MILTON,SM,4400,4400,100.00
20,1023,MINDACORP,EQ,243720,70595,28.97
20,1024,MINDAIND,EQ,116380,41833,35.95
20,1025,MINDSPACE,RR,471600,464600,98.52
20,1026,MINDTREE,EQ,2679352,498094,18.59
20,1027,MIRCELECTR,EQ,238435,180902,75.87
20,1028,MIRZAINT,EQ,214002,71354,33.34
20,1029,MITTAL,EQ,13941,7515,53.91
20,1030,M&M,EQ,4116751,911765,22.15
20,1031,M&MFIN,EQ,14773453,2929875,19.83
20,1032,M&MFIN,N1,100,100,100.00
20,1033,M&MFIN,N2,562,485,86.30
20,1034,M&MFIN,N3,25,25,100.00
20,1035,MMFL,EQ,23095,13111,56.77
20,1036,MMP,EQ,3043,2736,89.91
20,1037,MMTC,EQ,478791,128255,26.79
20,1038,MOHITIND,EQ,360,360,100.00
20,1039,MOHOTAIND,EQ,284,234,82.39
20,1040,MOIL,EQ,119103,53015,44.51
20,1041,MOLDTECH,EQ,9151,4862,53.13
20,1042,MOLDTKPAC,EQ,35038,16559,47.26
20,1043,MONTECARLO,EQ,21055,11904,56.54
20,1044,MORARJEE,EQ,11382,11353,99.75
20,1045,MOREPENLAB,EQ,589385,263208,44.66
20,1046,MOTHERSUMI,EQ,12822996,4470722,34.86
20,1047,MOTILALOFS,EQ,109626,86745,79.13
20,1048,MOTOGENFIN,EQ,2411,1508,62.55
20,1049,MPHASIS,EQ,402849,131814,32.72
20,1050,MPSLTD,EQ,5310,3488,65.69
20,1051,MRF,EQ,11257,3239,28.77
20,1052,MRO-TEK,EQ,130,130,100.00
20,1053,MRPL,EQ,500382,213018,42.57
20,1054,MSPL,EQ,504,387,76.79
20,1055,MSTCLTD,EQ,438936,182342,41.54
20,1056,MTEDUCARE,EQ,14992,9234,61.59
20,1057,MTNL,EQ,494344,302232,61.14
20,1058,MUKANDENGG,EQ,5443,5025,92.32
20,1059,MUKANDLTD,EQ,27279,22171,81.27
20,1060,MUKTAARTS,EQ,32208,17787,55.23
20,1061,MUNJALAU,EQ,129874,48760,37.54
20,1062,MUNJALSHOW,EQ,20989,12333,58.76
20,1063,MURUDCERA,EQ,32081,19972,62.25
20,1064,MUTHOOTCAP,EQ,16610,10521,63.34
20,1065,MUTHOOTFIN,EQ,2139405,546588,25.55
20,1066,N100,EQ,73818,50142,67.93
20,1067,NABARD,N2,30,30,100.00
20,1068,NACLIND,EQ,68405,47502,69.44
20,1069,NAGAFERT,EQ,298900,230686,77.18
20,1070,NAGREEKEXP,EQ,520,480,92.31
20,1071,NAHARCAP,EQ,2204,1861,84.44
20,1072,NAHARINDUS,EQ,6524,3405,52.19
20,1073,NAHARPOLY,EQ,16790,11862,70.65
20,1074,NAHARSPING,EQ,3678,3295,89.59
20,1075,NAM-INDIA,EQ,647717,302428,46.69
20,1076,NANDANI,SM,5000,5000,100.00
20,1077,NATCOPHARM,EQ,694514,207851,29.93
20,1078,NATHBIOGEN,EQ,15879,9913,62.43
20,1079,NATIONALUM,EQ,19720269,2979718,15.11
20,1080,NAUKRI,EQ,662544,132756,20.04
20,1081,NAVINFLUOR,EQ,49416,25994,52.60
20,1082,NAVKARCORP,EQ,83520,41691,49.92
20,1083,NAVNETEDUL,EQ,30322,25632,84.53
20,1084,NBCC,EQ,4134633,1712899,41.43
20,1085,NBIFIN,EQ,2,2,100.00
20,1086,NBVENTURES,EQ,183377,78273,42.68
20,1087,NCC,EQ,5853131,1114663,19.04
20,1088,NCLIND,EQ,231043,74322,32.17
20,1089,NDGL,EQ,41,28,68.29
20,1090,NDRAUTO,EQ,5445,4170,76.58
20,1091,NDTV,EQ,9949,7294,73.31
20,1092,NECCLTD,EQ,13731,11857,86.35
20,1093,NECLIFE,EQ,635535,318847,50.17
20,1094,NELCAST,EQ,126518,56808,44.90
