Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,25092020,677154749,0001805
Trade Date <25-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,544,GRAVITA,EQ,43503,24589,56.52
20,545,GREAVESCOT,EQ,374597,163766,43.72
20,546,GREENLAM,EQ,3629,2344,64.59
20,547,GREENPANEL,EQ,44268,28137,63.56
20,548,GREENPLY,EQ,82411,35916,43.58
20,549,GREENPOWER,EQ,864185,546408,63.23
20,550,GRINDWELL,EQ,14070,8655,61.51
20,551,GRPLTD,EQ,194,94,48.45
20,552,GRSE,EQ,92693,33171,35.79
20,553,GSCLCEMENT,EQ,25862,15189,58.73
20,554,GSFC,EQ,1055241,498338,47.23
20,555,GSPL,EQ,755949,491802,65.06
20,556,GSS,EQ,69392,41385,59.64
20,557,GTL,EQ,111014,106303,95.76
20,558,GTLINFRA,EQ,2284849,2139335,93.63
20,559,GTNIND,EQ,2682,2679,99.89
20,560,GTNTEX,EQ,102,52,50.98
20,561,GTPL,EQ,30041,20652,68.75
20,562,GUFICBIO,EQ,77533,36959,47.67
20,563,GUJALKALI,EQ,64966,34175,52.60
20,564,GUJAPOLLO,EQ,7044,3552,50.43
20,565,GUJGASLTD,EQ,375100,192210,51.24
20,566,GULFOILLUB,EQ,5653,2525,44.67
20,567,GULFPETRO,EQ,17854,12040,67.44
20,568,GULPOLY,EQ,13431,9538,71.01
20,569,GVKPIL,EQ,6332558,3713741,58.65
20,570,HAL,EQ,720704,218411,30.31
20,571,HAPPSTMNDS,EQ,15144259,2422109,15.99
20,572,HARITASEAT,EQ,1324,741,55.97
20,573,HARRMALAYA,EQ,28126,13120,46.65
20,574,HATSUN,EQ,12065,5814,48.19
20,575,HAVELLS,EQ,1729883,441145,25.50
20,576,HBANKETF,EQ,6442,4781,74.22
20,577,HBLPOWER,EQ,255972,150570,58.82
20,578,HBSL,EQ,30,30,100.00
20,579,HCC,EQ,1539559,765846,49.74
20,580,HCG,EQ,19160,15344,80.08
20,581,HCL-INSYS,EQ,104696,61416,58.66
20,582,HCLTECH,EQ,19813372,2120908,10.70
20,583,HDFC,EQ,4046773,2124259,52.49
20,584,HDFC,W3,7800,6600,84.62
20,585,HDFCAMC,EQ,373819,187116,50.06
20,586,HDFCBANK,EQ,10160775,4128006,40.63
20,587,HDFCLIFE,EQ,2059556,936550,45.47
20,588,HDFCMFGETF,EQ,12690,7264,57.24
20,589,HDFCNIFETF,EQ,1160,1072,92.41
20,590,HDFCSENETF,EQ,269,185,68.77
20,591,HEG,EQ,770970,117578,15.25
20,592,HEIDELBERG,EQ,165481,98822,59.72
20,593,HERCULES,EQ,77171,30016,38.90
20,594,HERITGFOOD,EQ,21510,9643,44.83
20,595,HEROMOTOCO,EQ,1263899,316350,25.03
20,596,HESTERBIO,EQ,7998,4385,54.83
20,597,HEXAWARE,EQ,1310969,1088931,83.06
20,598,HFCL,EQ,3349729,2281726,68.12
20,599,HGINFRA,EQ,24067,9223,38.32
20,600,HGS,EQ,9055,4327,47.79
20,601,HHOF1140RG,MF,2920,2920,100.00
20,602,HIKAL,EQ,900186,172924,19.21
20,603,HIL,EQ,11756,4591,39.05
20,604,HILTON,EQ,7151,4067,56.87
20,605,HIMATSEIDE,EQ,161602,82616,51.12
20,606,HINDALCO,EQ,20236970,4393252,21.71
20,607,HINDCOMPOS,EQ,7527,3946,52.42
20,608,HINDCON,SM,4000,4000,100.00
20,609,HINDCOPPER,EQ,519899,197921,38.07
20,610,HINDMOTORS,EQ,75865,65169,85.90
20,611,HINDNATGLS,EQ,3708,3040,81.98
20,612,HINDOILEXP,EQ,284304,127243,44.76
20,613,HINDPETRO,EQ,6936938,2339828,33.73
20,614,HINDUNILVR,EQ,2528928,1180395,46.68
20,615,HINDZINC,EQ,659447,336145,50.97
20,616,HIRECT,EQ,8944,6095,68.15
20,617,HISARMETAL,EQ,10380,7484,72.10
20,618,HITECH,EQ,4809,2775,57.70
20,619,HITECHGEAR,EQ,310,224,72.26
20,620,HLVLTD,EQ,69340,50170,72.35
20,621,HMVL,EQ,11710,7504,64.08
20,622,HNDFDS,EQ,8596,3760,43.74
20,623,HNGSNGBEES,EQ,119,116,97.48
20,624,HONAUT,EQ,1425,590,41.40
20,625,HONDAPOWER,EQ,11718,11043,94.24
20,626,HOTELRUGBY,EQ,193,193,100.00
20,627,HOVS,EQ,4267,3427,80.31
20,628,HPL,EQ,31713,26360,83.12
20,629,HSCL,EQ,930167,322883,34.71
20,630,HSIL,EQ,748109,288754,38.60
20,631,HUBTOWN,EQ,43135,32343,74.98
20,632,HUDCO,EQ,1251808,351695,28.09
20,633,HUDCO,N2,1397,877,62.78
20,634,HUDCO,N3,140,90,64.29
20,635,HUDCO,N4,400,400,100.00
20,636,HUDCO,N5,200,100,50.00
20,637,HUDCO,N6,50,50,100.00
20,638,HUDCO,N8,13,13,100.00
20,639,HUDCO,N9,720,365,50.69
20,640,HUDCO,ND,400,350,87.50
20,641,HUDCO,NE,33,33,100.00
20,642,IBMFNIFTY,EQ,282,133,47.16
20,643,IBREALEST,EQ,2123090,919198,43.30
20,644,IBUCCREDIT,N4,19,18,94.74
20,645,IBUCCREDIT,N6,48,48,100.00
20,646,IBUCCREDIT,N7,10,10,100.00
20,647,IBUCCREDIT,N9,2,1,50.00
20,648,IBULHSGFIN,EQ,60821038,7316658,12.03
20,649,IBULHSGFIN,NA,175,175,100.00
20,650,IBULHSGFIN,NE,49,49,100.00
20,651,IBULISL,EQ,183831,114606,62.34
20,652,IBVENTPP,E1,162288,92988,57.30
20,653,IBVENTURES,EQ,3178701,2366886,74.46
20,654,ICEMAKE,SM,4000,2000,50.00
20,655,ICICI500,EQ,769,689,89.60
20,656,ICICIALPLV,EQ,702,548,78.06
20,657,ICICIB22,EQ,185744,104162,56.08
20,658,ICICIBANK,EQ,23231692,8171811,35.18
20,659,ICICIBANKN,EQ,6364,3150,49.50
20,660,ICICIBANKP,EQ,24302,15853,65.23
20,661,ICICIGI,EQ,482477,276981,57.41
20,662,ICICIGOLD,EQ,1687286,1610313,95.44
20,663,ICICILIQ,EQ,6595,5827,88.35
20,664,ICICILOVOL,EQ,3626,3118,85.99
20,665,ICICIM150,EQ,3260,1466,44.97
20,666,ICICIMCAP,EQ,9242,5545,60.00
20,667,ICICINF100,EQ,1202,1173,97.59
20,668,ICICINIFTY,EQ,48080,30362,63.15
20,669,ICICINV20,EQ,4497,3619,80.48
20,670,ICICINXT50,EQ,22389,16076,71.80
20,671,ICICIPRULI,EQ,3499493,758974,21.69
20,672,ICICISENSX,EQ,889,594,66.82
20,673,ICICITECH,EQ,2602,2556,98.23
20,674,ICIL,EQ,189074,124993,66.11
20,675,ICRA,EQ,1896,1669,88.03
20,676,IDBI,EQ,810023,425703,52.55
20,677,IDBIGOLD,EQ,444,367,82.66
20,678,IDEA,EQ,506323465,100571521,19.86
20,679,IDFC,EQ,6976202,2369139,33.96
20,680,IDFCFIRSTB,EQ,46588629,5758779,12.36
20,681,IDFCFIRSTB,N1,128,126,98.44
20,682,IDFCFIRSTB,N2,29,28,96.55
20,683,IDFCFIRSTB,N6,8,8,100.00
20,684,IDFCFIRSTB,NB,11,11,100.00
20,685,IDFCFIRSTB,NC,89,89,100.00
20,686,IDFNIFTYET,EQ,38,37,97.37
20,687,IEX,EQ,1044903,576651,55.19
20,688,IFBAGRO,EQ,12297,4135,33.63
20,689,IFBIND,EQ,334539,52382,15.66
20,690,IFCI,EQ,2158517,1419337,65.76
20,691,IFCI,NH,410,270,65.85
20,692,IFCI,NL,1536,1473,95.90
20,693,IFGLEXPOR,EQ,2792,2296,82.23
20,694,IGARASHI,EQ,66602,14950,22.45
20,695,IGL,EQ,2324011,689093,29.65
20,696,IGPL,EQ,102471,59191,57.76
20,697,IIFCL,N2,124,124,100.00
20,698,IIFCL,N3,100,100,100.00
20,699,IIFCL,N4,2,2,100.00
20,700,IIFL,EQ,481608,166681,34.61
20,701,IIFL,N2,25,25,100.00
20,702,IIFL,N3,9,9,100.00
20,703,IIFL,N4,611,611,100.00
20,704,IIFL,N5,213,213,100.00
20,705,IIFL,N6,601,601,100.00
20,706,IIFL,N7,40,40,100.00
20,707,IIFL,N8,164,164,100.00
20,708,IIFL,N9,350,350,100.00
20,709,IIFL,NC,25,25,100.00
20,710,IIFLSEC,EQ,480701,314303,65.38
20,711,IIFLWAM,EQ,26301,21201,80.61
20,712,IMAGICAA,EQ,67033,42099,62.80
20,713,IMFA,EQ,7182,3568,49.68
20,714,IMPAL,EQ,1059,989,93.39
20,715,INDBANK,EQ,108532,72233,66.55
20,716,INDHOTEL,EQ,2495682,1272676,51.00
20,717,INDIACEM,EQ,934091,284977,30.51
20,718,INDIAGLYCO,EQ,69818,28682,41.08
20,719,INDIAMART,EQ,279378,119172,42.66
20,720,INDIANB,EQ,1825563,507663,27.81
20,721,INDIANCARD,EQ,798,590,73.93
20,722,INDIANHUME,EQ,29503,9959,33.76
20,723,INDIGO,EQ,1339126,77835,5.81
20,724,INDIGRID,IV,224532,190512,84.85
20,725,INDLMETER,EQ,1000,1000,100.00
20,726,INDNIPPON,EQ,29480,19770,67.06
20,727,INDOCO,EQ,49300,34355,69.69
20,728,INDORAMA,EQ,20155,17008,84.39
20,729,INDOSTAR,EQ,21236,6489,30.56
20,730,INDOTECH,EQ,48948,12200,24.92
20,731,INDOTHAI,EQ,3041,1848,60.77
20,732,INDOWIND,EQ,25598,19785,77.29
20,733,INDRAMEDCO,EQ,1750873,456453,26.07
20,734,INDSWFTLAB,EQ,54180,43112,79.57
20,735,INDTERRAIN,EQ,95281,50786,53.30
20,736,INDUSINDBK,EQ,19311514,2665262,13.80
20,737,INEOSSTYRO,EQ,21315,18374,86.20
20,738,INFIBEAM,EQ,563168,405839,72.06
20,739,INFOBEAN,EQ,49471,43452,87.83
20,740,INFRABEES,EQ,6035,5873,97.32
20,741,INFRATEL,EQ,23941102,4495308,18.78
20,742,INFY,EQ,13311079,5010827,37.64
20,743,INGERRAND,EQ,10996,5589,50.83
20,744,INNOVANA,SM,1000,1000,100.00
20,745,INOXLEISUR,EQ,468331,238532,50.93
20,746,INOXWIND,EQ,175498,68963,39.30
20,747,INSECTICID,EQ,32154,11856,36.87
20,748,INSPIRISYS,EQ,316,170,53.80
20,749,INTELLECT,EQ,117526,61844,52.62
20,750,INTENTECH,EQ,11731,7624,64.99
20,751,INVENTURE,EQ,43390,34353,79.17
20,752,IOB,EQ,2230483,1165257,52.24
20,753,IOC,EQ,24753598,4529522,18.30
20,754,IOLCP,EQ,609138,150952,24.78
20,755,IPCALAB,EQ,281298,131062,46.59
20,756,IRB,EQ,1373163,544267,39.64
20,757,IRBINVIT,IV,1947500,1862500,95.64
20,758,IRCON,EQ,697422,290647,41.67
20,759,IRCTC,EQ,222705,84303,37.85
20,760,IREDA,N5,55,55,100.00
20,761,IREDA,N6,53,51,96.23
20,762,IREDA,N7,1669,1669,100.00
20,763,IRFC,N1,732,725,99.04
20,764,IRFC,N4,2145,2085,97.20
20,765,IRFC,N7,4147,4145,99.95
20,766,IRFC,N9,10,10,100.00
20,767,IRFC,NA,306,306,100.00
20,768,IRFC,ND,180,180,100.00
20,769,IRFC,NE,150,100,66.67
20,770,IRFC,NI,418,418,100.00
20,771,IRFC,NJ,3067,2795,91.13
20,772,IRFC,NK,911,791,86.83
20,773,IRFC,NO,500,500,100.00
20,774,IRISDOREME,SM,4800,4800,100.00
20,775,ISEC,EQ,302222,181183,59.95
20,776,ISFT,EQ,13609,11381,83.63
20,777,ITC,EQ,26627778,12419729,46.64
20,778,ITDC,EQ,20525,9358,45.59
20,779,ITDCEM,EQ,1337640,1008572,75.40
20,780,ITI,EQ,881509,122773,13.93
20,781,IVP,EQ,454,281,61.89
20,782,IVZINGOLD,EQ,29,16,55.17
20,783,IZMO,EQ,11732,7910,67.42
20,784,JAGRAN,EQ,332425,236931,71.27
20,785,JAGSNPHARM,EQ,20344,8823,43.37
20,786,JAIBALAJI,EQ,1002,854,85.23
20,787,JAICORPLTD,EQ,761668,110275,14.48
20,788,JAMNAAUTO,EQ,1526946,685580,44.90
20,789,JASH,EQ,5971,4253,71.23
20,790,JAYAGROGN,EQ,3221,1392,43.22
20,791,JAYBARMARU,EQ,16546,8214,49.64
20,792,JAYSREETEA,EQ,67167,31613,47.07
20,793,JBCHEPHARM,EQ,362029,157895,43.61
20,794,JBFIND,EQ,82530,54452,65.98
20,795,JBMA,EQ,35263,16412,46.54
20,796,JCHAC,EQ,11461,8186,71.42
20,797,JINDALPHOT,EQ,1212,931,76.82
20,798,JINDALPOLY,EQ,24881,14633,58.81
20,799,JINDALSAW,EQ,710444,214981,30.26
20,800,JINDALSTEL,EQ,19509341,2542469,13.03
20,801,JINDRILL,EQ,6223,4705,75.61
20,802,JINDWORLD,EQ,9465,2436,25.74
20,803,JISLDVREQS,EQ,14012,11152,79.59
20,804,JISLJALEQS,EQ,3164101,1637769,51.76
20,805,JIYAECO,EQ,131267,73754,56.19
20,806,J&KBANK,EQ,2153772,1731514,80.39
20,807,JKCEMENT,EQ,79810,63488,79.55
20,808,JKIL,EQ,127214,80665,63.41
20,809,JKLAKSHMI,EQ,221093,119615,54.10
20,810,JKPAPER,EQ,1017354,195151,19.18
20,811,JKTYRE,EQ,408071,140337,34.39
20,812,JMA,EQ,5732,4476,78.09
20,813,JMCPROJECT,EQ,77665,38668,49.79
20,814,JMFINANCIL,EQ,359627,173615,48.28
20,815,JMTAUTOLTD,EQ,125031,69965,55.96
20,816,JOCIL,EQ,3027,2038,67.33
20,817,JPASSOCIAT,EQ,6730813,3146261,46.74
20,818,JPINFRATEC,EQ,523140,325728,62.26
20,819,JPOLYINVST,EQ,461,461,100.00
20,820,JPPOWER,EQ,5002645,3708094,74.12
20,821,JSL,EQ,191064,84394,44.17
20,822,JSLHISAR,EQ,644587,436841,67.77
20,823,JSWENERGY,EQ,1069482,541041,50.59
20,824,JSWHL,EQ,368,318,86.41
20,825,JSWSTEEL,EQ,6842615,1431783,20.92
20,826,JTEKTINDIA,EQ,69581,36667,52.70
20,827,JUBILANT,EQ,293721,77778,26.48
20,828,JUBLFOOD,EQ,576243,100525,17.44
20,829,JUBLINDS,EQ,8984,5016,55.83
20,830,JUMPNET,EQ,534354,358170,67.03
20,831,JUNIORBEES,EQ,45207,31790,70.32
20,832,JUSTDIAL,EQ,2595650,246428,9.49
20,833,JYOTHYLAB,EQ,220985,117352,53.10
20,834,KABRAEXTRU,EQ,17645,10063,57.03
20,835,KAJARIACER,EQ,145588,62085,42.64
20,836,KAKATCEM,EQ,2683,1008,37.57
20,837,KALPATPOWR,EQ,367096,224304,61.10
20,838,KAMATHOTEL,EQ,14658,9901,67.55
20,839,KAMDHENU,EQ,3884,2580,66.43
20,840,KANANIIND,EQ,1271,1271,100.00
20,841,KANORICHEM,EQ,36646,23257,63.46
20,842,KANSAINER,EQ,116204,38261,32.93
20,843,KAPSTON,EQ,20294,16431,80.96
20,844,KARMAENG,EQ,166,158,95.18
20,845,KARURVYSYA,EQ,1041407,513834,49.34
20,846,KAYA,EQ,16844,10241,60.80
20,847,KCP,EQ,82088,53968,65.74
20,848,KCPSUGIND,EQ,114621,55084,48.06
20,849,KDDL,EQ,7727,5460,70.66
20,850,KEC,EQ,511032,348107,68.12
20,851,KECL,EQ,33823,24480,72.38
20,852,KEI,EQ,134654,64397,47.82
20,853,KELLTONTEC,EQ,554118,542799,97.96
20,854,KENNAMET,EQ,6404,4891,76.37
20,855,KESORAMIND,EQ,1088788,253813,23.31
20,856,KEYFINSERV,EQ,2709,2369,87.45
20,857,KHADIM,EQ,36754,20858,56.75
20,858,KHANDSE,EQ,3525,1996,56.62
20,859,KHFM,SM,3000,3000,100.00
20,860,KICL,EQ,325,245,75.38
20,861,KILITCH,EQ,4335,3960,91.35
20,862,KINGFA,EQ,16074,10191,63.40
20,863,KIOCL,EQ,11642,5912,50.78
20,864,KIRIINDUS,EQ,68073,25199,37.02
20,865,KIRLFER,EQ,31202,20866,66.87
20,866,KIRLOSBROS,EQ,44887,19488,43.42
20,867,KIRLOSENG,EQ,22500,13967,62.08
20,868,KIRLOSIND,EQ,1102,840,76.23
20,869,KITEX,EQ,62842,32961,52.45
20,870,KKCL,EQ,486,254,52.26
20,871,KMSUGAR,EQ,104937,64540,61.50
20,872,KNRCON,EQ,62494,22951,36.73
20,873,KOKUYOCMLN,EQ,113320,32983,29.11
20,874,KOLTEPATIL,EQ,25990,7334,28.22
20,875,KOPRAN,EQ,218890,144066,65.82
20,876,KOTAKBANK,EQ,3640049,1155614,31.75
20,877,KOTAKBKETF,EQ,48177,18282,37.95
20,878,KOTAKGOLD,EQ,42470,29842,70.27
20,879,KOTAKNIFTY,EQ,36156,24343,67.33
20,880,KOTAKNV20,EQ,1940,1101,56.75
20,881,KOTAKPSUBK,EQ,14367,6807,47.38
20,882,KOTARISUG,EQ,14846,10505,70.76
20,883,KOTHARIPET,EQ,10347,8792,84.97
20,884,KOTHARIPRO,EQ,6939,5185,74.72
20,885,KPITTECH,EQ,879173,299273,34.04
20,886,KPRMILL,EQ,106396,94463,88.78
20,887,KRBL,EQ,512273,211341,41.26
20,888,KREBSBIO,EQ,1290,1038,80.47
20,889,KRIDHANINF,EQ,59751,47453,79.42
20,890,KSB,EQ,55443,36748,66.28
20,891,KSCL,EQ,168324,58027,34.47
20,892,KSK,EQ,515823,480075,93.07
20,893,KSL,EQ,33429,14432,43.17
20,894,KSOLVES,SM,1200,1200,100.00
20,895,KTKBANK,EQ,1050696,441948,42.06
20,896,KUANTUM,EQ,16214,10415,64.23
20,897,KWALITY,EQ,271422,264819,97.57
20,898,LAKSHVILAS,EQ,611154,358780,58.71
20,899,LALPATHLAB,EQ,105640,37282,35.29
20,900,LAMBODHARA,EQ,4071,2860,70.25
20,901,LAOPALA,EQ,360242,281554,78.16
20,902,LASA,EQ,75553,40962,54.22
20,903,LAURUSLABS,EQ,1638003,564006,34.43
20,904,LAXMIMACH,EQ,4864,3081,63.34
20,905,LEMONTREE,EQ,890570,502849,56.46
20,906,LFIC,EQ,7319,5759,78.69
20,907,LGBBROSLTD,EQ,126310,77785,61.58
20,908,LGBFORGE,EQ,12044,7689,63.84
20,909,LIBAS,EQ,7174,5513,76.85
20,910,LIBERTSHOE,EQ,66714,22621,33.91
20,911,LICHSGFIN,EQ,3283255,574582,17.50
20,912,LICNETFGSC,EQ,653,470,71.98
20,913,LICNETFN50,EQ,141,79,56.03
20,914,LICNETFSEN,EQ,99,61,61.62
20,915,LICNFNHGP,EQ,40,19,47.50
20,916,LINCOLN,EQ,157835,58439,37.03
20,917,LINCPEN,EQ,2364,446,18.87
20,918,LINDEINDIA,EQ,58465,28163,48.17
20,919,LIQUIDBEES,EQ,1121898,1052785,93.84
20,920,LIQUIDETF,EQ,9285,6563,70.68
20,921,LOKESHMACH,EQ,25467,18038,70.83
20,922,LOTUSEYE,EQ,3086,2524,81.79
20,923,LOVABLE,EQ,12189,6759,55.45
20,924,LSIL,EQ,659092,654071,99.24
20,925,LT,EQ,4961986,1542455,31.09
20,926,L&TFH,EQ,11415668,1976810,17.32
20,927,L&TFINANCE,N8,100,100,100.00
20,928,L&TFINANCE,NC,214,180,84.11
20,929,L&TFINANCE,NG,5,5,100.00
20,930,L&TFINANCE,NK,232,171,73.71
20,931,L&TFINANCE,NS,299,187,62.54
20,932,L&TFINANCE,NW,20,20,100.00
20,933,L&TFINANCE,Y3,130,90,69.23
20,934,L&TFINANCE,Y9,5,5,100.00
20,935,LTI,EQ,270255,126417,46.78
20,936,L&TINFRA,N1,23,23,100.00
20,937,L&TINFRA,N2,168,168,100.00
20,938,L&TINFRA,N3,10,10,100.00
20,939,L&TINFRA,N4,140,140,100.00
20,940,L&TINFRA,N5,10,10,100.00
20,941,L&TINFRA,N6,357,357,100.00
20,942,LTMFEOFR,MF,100,100,100.00
20,943,LTTS,EQ,314574,254391,80.87
20,944,LUMAXIND,EQ,6296,2839,45.09
20,945,LUMAXTECH,EQ,7952,4444,55.89
20,946,LUPIN,EQ,3803273,473952,12.46
20,947,LUXIND,EQ,74713,21116,28.26
20,948,LYKALABS,EQ,23262,18088,77.76
20,949,LYPSAGEMS,EQ,9039,4925,54.49
20,950,M100,EQ,46824,24206,51.70
20,951,M50,EQ,1423,1205,84.68
20,952,MAANALU,EQ,23166,10314,44.52
20,953,MACPOWER,EQ,16690,9942,59.57
20,954,MADHAV,EQ,1139,1042,91.48
20,955,MADHUCON,EQ,7900,7550,95.57
20,956,MADRASFERT,EQ,36659,21063,57.46
20,957,MAGADSUGAR,EQ,10131,5966,58.89
20,958,MAGMA,EQ,215719,129777,60.16
20,959,MAGNUM,EQ,28009,20016,71.46
20,960,MAHABANK,EQ,1465622,705985,48.17
20,961,MAHASTEEL,EQ,4879,2410,49.40
20,962,MAHEPC,EQ,38451,10369,26.97
20,963,MAHESHWARI,EQ,25959,6540,25.19
20,964,MAHICKRA,SM,1500,1500,100.00
20,965,MAHINDCIE,EQ,87612,38047,43.43
20,966,MAHLIFE,EQ,41162,25438,61.80
20,967,MAHLOG,EQ,89177,63002,70.65
20,968,MAHSCOOTER,EQ,4077,2370,58.13
20,969,MAHSEAMLES,EQ,16890,7741,45.83
20,970,MAITHANALL,EQ,39041,20668,52.94
20,971,MAJESCO,EQ,105528,66808,63.31
20,972,MALUPAPER,EQ,14227,7315,51.42
20,973,MAN50ETF,EQ,2712,2502,92.26
20,974,MANAKALUCO,EQ,9960,4282,42.99
20,975,MANAKCOAT,EQ,1288,1288,100.00
20,976,MANAKSIA,EQ,195502,189977,97.17
20,977,MANAKSTEEL,EQ,21575,21575,100.00
20,978,MANALIPETC,EQ,4826388,2308238,47.83
20,979,MANAPPURAM,EQ,10625865,1606095,15.11
20,980,MANGALAM,EQ,50558,25955,51.34
20,981,MANGCHEFER,EQ,95220,52875,55.53
20,982,MANGLMCEM,EQ,36966,27582,74.61
20,983,MANGTIMBER,EQ,4978,4281,86.00
20,984,MANINFRA,EQ,162394,107775,66.37
20,985,MANUGRAPH,EQ,1879,1564,83.24
20,986,MANXT50,EQ,687,599,87.19
20,987,MARALOVER,EQ,6958,5544,79.68
20,988,MARATHON,EQ,2559,2164,84.56
20,989,MARICO,EQ,7055901,1768332,25.06
20,990,MARINE,SM,4000,2000,50.00
20,991,MARKSANS,EQ,851440,527770,61.99
20,992,MARUTI,EQ,1316469,354475,26.93
20,993,MASFIN,EQ,31943,13157,41.19
20,994,MASTEK,EQ,164688,63669,38.66
20,995,MATRIMONY,EQ,6958,2621,37.67
20,996,MAWANASUG,EQ,80683,38401,47.59
20,997,MAXHEALTH,EQ,473902,316559,66.80
20,998,MAXIND,EQ,456104,260318,57.07
20,999,MAXVIL,EQ,37668,24471,64.96
20,1000,MAYURUNIQ,EQ,30852,17237,55.87
20,1001,MAZDA,EQ,51906,19714,37.98
20,1002,MBLINFRA,EQ,31508,23926,75.94
20,1003,MCDHOLDING,EQ,11371,8362,73.54
20,1004,MCDOWELL-N,EQ,1640258,479805,29.25
20,1005,MCL,EQ,3451,744,21.56
20,1006,MCX,EQ,290558,85981,29.59
20,1007,MDL,SM,2000,2000,100.00
20,1008,MEGH,EQ,1344315,296926,22.09
20,1009,MENONBE,EQ,19584,11413,58.28
20,1010,MEP,EQ,365052,234537,64.25
20,1011,MERCATOR,EQ,486023,334398,68.80
20,1012,METROPOLIS,EQ,500878,454216,90.68
20,1013,MFSL,EQ,748956,161896,21.62
20,1014,MGEL,SM,3000,3000,100.00
20,1015,MGL,EQ,1051885,477252,45.37
20,1016,MHRIL,EQ,110607,30272,27.37
20,1017,MIDHANI,EQ,283579,66352,23.40
20,1018,MILTON,SM,4400,4400,100.00
20,1019,MINDACORP,EQ,182791,64973,35.54
20,1020,MINDAIND,EQ,87124,38230,43.88
20,1021,MINDPOOL,SM,4000,4000,100.00
20,1022,MINDSPACE,RR,157200,146000,92.88
20,1023,MINDTREE,EQ,1178491,415770,35.28
20,1024,MIRCELECTR,EQ,241555,196882,81.51
20,1025,MIRZAINT,EQ,127354,49398,38.79
20,1026,MITTAL,EQ,25047,17666,70.53
20,1027,MKPL,SM,10000,10000,100.00
20,1028,M&M,EQ,5415792,954891,17.63
20,1029,M&MFIN,EQ,12206719,2014235,16.50
20,1030,M&MFIN,N2,165,165,100.00
20,1031,M&MFIN,N3,20,20,100.00
20,1032,MMFL,EQ,52279,32443,62.06
20,1033,MMP,EQ,1843,942,51.11
20,1034,MMTC,EQ,505599,167158,33.06
20,1035,MOHITIND,EQ,150,150,100.00
20,1036,MOHOTAIND,EQ,5031,5028,99.94
20,1037,MOIL,EQ,112550,53317,47.37
20,1038,MOLDTECH,EQ,20304,13050,64.27
20,1039,MOLDTKPAC,EQ,27507,9910,36.03
20,1040,MONTECARLO,EQ,9621,4658,48.41
20,1041,MORARJEE,EQ,1863,1662,89.21
20,1042,MOREPENLAB,EQ,774928,331077,42.72
20,1043,MOTHERSUMI,EQ,9459064,1926566,20.37
20,1044,MOTILALOFS,EQ,35821,16796,46.89
20,1045,MOTOGENFIN,EQ,7556,6188,81.90
20,1046,MPHASIS,EQ,472939,234984,49.69
20,1047,MPSLTD,EQ,4442,2926,65.87
20,1048,MRF,EQ,12635,2575,20.38
20,1049,MRO-TEK,EQ,250,250,100.00
20,1050,MRPL,EQ,849906,554637,65.26
20,1051,MSPL,EQ,1421,790,55.59
20,1052,MSTCLTD,EQ,341775,127381,37.27
20,1053,MTEDUCARE,EQ,19837,10627,53.57
20,1054,MTNL,EQ,377508,199536,52.86
20,1055,MUKANDENGG,EQ,7097,5797,81.68
20,1056,MUKANDLTD,EQ,51828,44800,86.44
20,1057,MUKANDLTD,P1,28,28,100.00
20,1058,MUKTAARTS,EQ,1866,1557,83.44
20,1059,MUNJALAU,EQ,189709,68618,36.17
20,1060,MUNJALSHOW,EQ,28739,18490,64.34
20,1061,MURUDCERA,EQ,37772,28257,74.81
20,1062,MUTHOOTCAP,EQ,13692,7039,51.41
20,1063,MUTHOOTFIN,EQ,3021117,673720,22.30
20,1064,N100,EQ,133621,116284,87.03
20,1065,NABARD,N2,545,545,100.00
20,1066,NACLIND,EQ,50234,26980,53.71
20,1067,NAGAFERT,EQ,78190,68423,87.51
20,1068,NAGREEKEXP,EQ,2848,2662,93.47
20,1069,NAHARCAP,EQ,13118,8855,67.50
20,1070,NAHARINDUS,EQ,2880,2487,86.35
20,1071,NAHARPOLY,EQ,34508,28689,83.14
20,1072,NAHARSPING,EQ,6112,4303,70.40
20,1073,NAM-INDIA,EQ,768909,416785,54.20
20,1074,NARMADA,SM,7200,7200,100.00
20,1075,NATCOPHARM,EQ,746329,198878,26.65
20,1076,NATHBIOGEN,EQ,11948,6548,54.80
20,1077,NATIONALUM,EQ,12175008,2593440,21.30
20,1078,NAUKRI,EQ,458103,108092,23.60
20,1079,NAVINFLUOR,EQ,44097,23226,52.67
20,1080,NAVKARCORP,EQ,138400,75792,54.76
20,1081,NAVNETEDUL,EQ,71829,49007,68.23
20,1082,NBCC,EQ,6317968,2404127,38.05
20,1083,NBIFIN,EQ,156,102,65.38
20,1084,NBVENTURES,EQ,290998,105513,36.26
20,1085,NCC,EQ,20571454,6491738,31.56
20,1086,NCLIND,EQ,581885,160233,27.54
20,1087,NDGL,EQ,50,20,40.00
20,1088,NDRAUTO,EQ,11608,6021,51.87
20,1089,NDTV,EQ,11613,7961,68.55
20,1090,NECCLTD,EQ,13954,10035,71.91
20,1091,NECLIFE,EQ,1736827,527666,30.38
20,1092,NELCAST,EQ,47267,22422,47.44
20,1093,NELCO,EQ,72962,25822,35.39
