Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,21092020,828274234,0001846
Trade Date <21-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,545,GODFRYPHLP,EQ,58856,27276,46.34
20,546,GODHA,SM,4000,4000,100.00
20,547,GODREJAGRO,EQ,100794,59910,59.44
20,548,GODREJCP,EQ,879031,171582,19.52
20,549,GODREJIND,EQ,80696,52461,65.01
20,550,GODREJPROP,EQ,453189,156167,34.46
20,551,GOKEX,EQ,91274,58938,64.57
20,552,GOKUL,EQ,52568,16566,31.51
20,553,GOKULAGRO,EQ,29273,23855,81.49
20,554,GOLDBEES,EQ,4295082,3601668,83.86
20,555,GOLDENTOBC,EQ,3490,3177,91.03
20,556,GOLDIAM,EQ,49182,31031,63.09
20,557,GOLDSHARE,EQ,1585,1030,64.98
20,558,GOODLUCK,EQ,56118,40242,71.71
20,559,GPIL,EQ,58940,51004,86.54
20,560,GPPL,EQ,1882387,618856,32.88
20,561,GPTINFRA,EQ,23465,16650,70.96
20,562,GRANULES,EQ,3376804,1170167,34.65
20,563,GRAPHITE,EQ,355769,167028,46.95
20,564,GRASIM,EQ,2426658,480448,19.80
20,565,GRAVITA,EQ,106093,64077,60.40
20,566,GREAVESCOT,EQ,354374,229547,64.78
20,567,GREENLAM,EQ,5154,3862,74.93
20,568,GREENPANEL,EQ,41275,34083,82.58
20,569,GREENPLY,EQ,171444,111508,65.04
20,570,GREENPOWER,EQ,1096754,894792,81.59
20,571,GRINDWELL,EQ,13256,5669,42.77
20,572,GRPLTD,EQ,668,340,50.90
20,573,GRSE,EQ,134710,57646,42.79
20,574,GSCLCEMENT,EQ,44788,35295,78.80
20,575,GSFC,EQ,678170,318909,47.02
20,576,GSPL,EQ,480249,263009,54.77
20,577,GSS,EQ,96126,65190,67.82
20,578,GTL,EQ,53981,53981,100.00
20,579,GTLINFRA,EQ,3223611,2734286,84.82
20,580,GTNIND,EQ,3581,1842,51.44
20,581,GTNTEX,EQ,414,414,100.00
20,582,GTPL,EQ,37336,25631,68.65
20,583,GUFICBIO,EQ,324790,181614,55.92
20,584,GUJALKALI,EQ,172732,68398,39.60
20,585,GUJAPOLLO,EQ,23692,13294,56.11
20,586,GUJGASLTD,EQ,616074,368537,59.82
20,587,GULFOILLUB,EQ,9310,5375,57.73
20,588,GULFPETRO,EQ,28370,21669,76.38
20,589,GULPOLY,EQ,88296,57354,64.96
20,590,GVKPIL,EQ,3796778,2145629,56.51
20,591,HAL,EQ,719763,248361,34.51
20,592,HAPPSTMNDS,EQ,12520549,2729573,21.80
20,593,HARITASEAT,EQ,1540,939,60.97
20,594,HARRMALAYA,EQ,37726,17231,45.67
20,595,HATSUN,EQ,33547,16119,48.05
20,596,HAVELLS,EQ,1907472,303356,15.90
20,597,HBANKETF,EQ,13152,11840,90.02
20,598,HBLPOWER,EQ,203263,100045,49.22
20,599,HBSL,EQ,301,300,99.67
20,600,HCC,EQ,3541142,1892943,53.46
20,601,HCG,EQ,29528,20267,68.64
20,602,HCL-INSYS,EQ,265725,175961,66.22
20,603,HCLTECH,EQ,24911675,3082914,12.38
20,604,HDFC,EQ,3174505,1393352,43.89
20,605,HDFC,W3,9600,7800,81.25
20,606,HDFCAMC,EQ,490154,315068,64.28
20,607,HDFCBANK,EQ,9921439,2978466,30.02
20,608,HDFCLIFE,EQ,1566236,707960,45.20
20,609,HDFCMFGETF,EQ,13641,10693,78.39
20,610,HDFCNIFETF,EQ,2388,1702,71.27
20,611,HDFCSENETF,EQ,97,78,80.41
20,612,HEG,EQ,250357,77338,30.89
20,613,HEIDELBERG,EQ,203118,139084,68.47
20,614,HERCULES,EQ,1616992,303796,18.79
20,615,HERITGFOOD,EQ,64644,59073,91.38
20,616,HEROMOTOCO,EQ,826282,276530,33.47
20,617,HESTERBIO,EQ,29087,20962,72.07
20,618,HEXAWARE,EQ,394224,287062,72.82
20,619,HFCL,EQ,5624079,3804202,67.64
20,620,HGINFRA,EQ,89904,76386,84.96
20,621,HGS,EQ,34167,16002,46.83
20,622,HHOF1140RD,MF,2000,2000,100.00
20,623,HHOF1140RG,MF,6300,6300,100.00
20,624,HIKAL,EQ,1700114,573336,33.72
20,625,HIL,EQ,13941,8964,64.30
20,626,HILTON,EQ,5033,807,16.03
20,627,HIMATSEIDE,EQ,470122,271229,57.69
20,628,HINDALCO,EQ,26163752,6048493,23.12
20,629,HINDCOMPOS,EQ,2703,1598,59.12
20,630,HINDCOPPER,EQ,473960,241423,50.94
20,631,HINDMOTORS,EQ,137302,100498,73.19
20,632,HINDNATGLS,EQ,5515,4535,82.23
20,633,HINDOILEXP,EQ,369758,240964,65.17
20,634,HINDPETRO,EQ,9936071,4515560,45.45
20,635,HINDUNILVR,EQ,3483981,1966390,56.44
20,636,HINDZINC,EQ,556240,320984,57.71
20,637,HIRECT,EQ,10825,6553,60.54
20,638,HISARMETAL,EQ,25108,18175,72.39
20,639,HITECH,EQ,4655,2564,55.08
20,640,HITECHGEAR,EQ,13095,11540,88.13
20,641,HLVLTD,EQ,71434,48900,68.45
20,642,HMVL,EQ,27910,19135,68.56
20,643,HNDFDS,EQ,39737,20151,50.71
20,644,HNGSNGBEES,EQ,193,161,83.42
20,645,HONAUT,EQ,2706,1369,50.59
20,646,HONDAPOWER,EQ,9709,5008,51.58
20,647,HOTELRUGBY,EQ,11511,11371,98.78
20,648,HOVS,EQ,4458,2754,61.78
20,649,HPL,EQ,42307,31678,74.88
20,650,HSCL,EQ,1773087,585539,33.02
20,651,HSIL,EQ,656807,413513,62.96
20,652,HUBTOWN,EQ,67446,49865,73.93
20,653,HUDCO,EQ,1400298,658385,47.02
20,654,HUDCO,N2,132,107,81.06
20,655,HUDCO,N3,715,505,70.63
20,656,HUDCO,N8,162,162,100.00
20,657,HUDCO,N9,754,504,66.84
20,658,HUDCO,ND,2,2,100.00
20,659,HUDCO,NE,730,728,99.73
20,660,HUSYSLTD,SM,2000,2000,100.00
20,661,IBMFNIFTY,EQ,804,693,86.19
20,662,IBREALEST,EQ,3165363,1697458,53.63
20,663,IBUCCREDIT,N4,100,100,100.00
20,664,IBUCCREDIT,N6,33,33,100.00
20,665,IBUCCREDIT,N7,46,46,100.00
20,666,IBULHSGFIN,EQ,56049582,13042321,23.27
20,667,IBULHSGFIN,N6,52,52,100.00
20,668,IBULHSGFIN,N7,7,7,100.00
20,669,IBULHSGFIN,N8,270,210,77.78
20,670,IBULHSGFIN,NA,748,688,91.98
20,671,IBULHSGFIN,NE,20,20,100.00
20,672,IBULISL,EQ,146549,90266,61.59
20,673,IBVENTPP,E1,218766,129079,59.00
20,674,IBVENTURES,EQ,2058621,1479995,71.89
20,675,ICEMAKE,SM,2000,2000,100.00
20,676,ICICI500,EQ,8671,4276,49.31
20,677,ICICIALPLV,EQ,1472,997,67.73
20,678,ICICIB22,EQ,243143,133760,55.01
20,679,ICICIBANK,EQ,28933176,9269414,32.04
20,680,ICICIBANKN,EQ,12958,6432,49.64
20,681,ICICIBANKP,EQ,57824,27056,46.79
20,682,ICICIGI,EQ,301054,198216,65.84
20,683,ICICIGOLD,EQ,1184148,1143147,96.54
20,684,ICICILIQ,EQ,21610,20325,94.05
20,685,ICICILOVOL,EQ,13002,7104,54.64
20,686,ICICIM150,EQ,19212,16837,87.64
20,687,ICICIMCAP,EQ,9989,7448,74.56
20,688,ICICINF100,EQ,2640,1970,74.62
20,689,ICICINIFTY,EQ,582647,503524,86.42
20,690,ICICINV20,EQ,5087,2969,58.36
20,691,ICICINXT50,EQ,17147,11615,67.74
20,692,ICICIPRULI,EQ,1210600,437314,36.12
20,693,ICICISENSX,EQ,585,455,77.78
20,694,ICICITECH,EQ,1087180,982138,90.34
20,695,ICIL,EQ,545237,448109,82.19
20,696,ICRA,EQ,943,486,51.54
20,697,IDBI,EQ,1664435,609554,36.62
20,698,IDBIGOLD,EQ,108,75,69.44
20,699,IDEA,EQ,315991145,119481180,37.81
20,700,IDFC,EQ,5903647,3282567,55.60
20,701,IDFCFIRSTB,EQ,34507430,8266281,23.96
20,702,IDFCFIRSTB,N1,19,19,100.00
20,703,IDFCFIRSTB,N2,5,5,100.00
20,704,IDFCFIRSTB,N4,1,1,100.00
20,705,IDFCFIRSTB,NA,6,3,50.00
20,706,IDFCFIRSTB,NB,8,8,100.00
20,707,IDFCFIRSTB,NC,102,102,100.00
20,708,IDFNIFTYET,EQ,37,23,62.16
20,709,IEX,EQ,2309410,1009339,43.71
20,710,IFBAGRO,EQ,8446,3605,42.68
20,711,IFBIND,EQ,121817,54555,44.78
20,712,IFCI,EQ,1656462,1058701,63.91
20,713,IFCI,NF,1,1,100.00
20,714,IFCI,NG,50,50,100.00
20,715,IFCI,NH,2090,1890,90.43
20,716,IFCI,NL,347,341,98.27
20,717,IFGLEXPOR,EQ,3830,2214,57.81
20,718,IGARASHI,EQ,43836,27973,63.81
20,719,IGL,EQ,5939158,1990296,33.51
20,720,IGPL,EQ,137832,93209,67.63
20,721,IIFCL,N1,50,50,100.00
20,722,IIFCL,N2,156,156,100.00
20,723,IIFCL,N4,36,25,69.44
20,724,IIFL,EQ,1041215,290730,27.92
20,725,IIFL,N3,30,30,100.00
20,726,IIFL,N4,427,353,82.67
20,727,IIFL,N5,765,600,78.43
20,728,IIFL,N6,501,501,100.00
20,729,IIFL,N7,10,10,100.00
20,730,IIFL,N8,250,250,100.00
20,731,IIFL,NC,10,10,100.00
20,732,IIFLSEC,EQ,3212184,1763155,54.89
20,733,IIFLWAM,EQ,381617,339764,89.03
20,734,IMAGICAA,EQ,114966,84646,73.63
20,735,IMFA,EQ,32310,14878,46.05
20,736,IMPAL,EQ,730,580,79.45
20,737,INDBANK,EQ,68930,48868,70.90
20,738,INDHOTEL,EQ,1694524,575575,33.97
20,739,INDIACEM,EQ,1769522,728204,41.15
20,740,INDIAGLYCO,EQ,116582,49216,42.22
20,741,INDIAMART,EQ,152702,78550,51.44
20,742,INDIANB,EQ,1127729,480209,42.58
20,743,INDIANCARD,EQ,126,90,71.43
20,744,INDIANHUME,EQ,50152,34440,68.67
20,745,INDIGO,EQ,2360841,978343,41.44
20,746,INDIGRID,IV,382725,372519,97.33
20,747,INDLMETER,EQ,1144,1134,99.13
20,748,INDNIPPON,EQ,6273,4128,65.81
20,749,INDOCO,EQ,157249,108579,69.05
20,750,INDORAMA,EQ,140868,111126,78.89
20,751,INDOSTAR,EQ,30063,16729,55.65
20,752,INDOTECH,EQ,13108,10017,76.42
20,753,INDOTHAI,EQ,1457,1059,72.68
20,754,INDOWIND,EQ,34848,22593,64.83
20,755,INDRAMEDCO,EQ,151915,95413,62.81
20,756,INDSWFTLAB,EQ,210102,186991,89.00
20,757,INDTERRAIN,EQ,170769,128017,74.97
20,758,INDUSINDBK,EQ,15649472,3808921,24.34
20,759,INEOSSTYRO,EQ,6394,4749,74.27
20,760,INFIBEAM,EQ,758735,489297,64.49
20,761,INFOBEAN,EQ,66773,45812,68.61
20,762,INFRABEES,EQ,1081,644,59.57
20,763,INFRATEL,EQ,7804296,1924526,24.66
20,764,INFY,EQ,14140790,5910877,41.80
20,765,INGERRAND,EQ,15247,11268,73.90
20,766,INNOVANA,SM,1000,1000,100.00
20,767,INOXLEISUR,EQ,410615,234536,57.12
20,768,INOXWIND,EQ,108111,48784,45.12
20,769,INSECTICID,EQ,87403,39814,45.55
20,770,INSPIRISYS,EQ,7835,5429,69.29
20,771,INTELLECT,EQ,290109,162508,56.02
20,772,INTENTECH,EQ,8795,7832,89.05
20,773,INVENTURE,EQ,18280,11080,60.61
20,774,IOB,EQ,2189832,1359373,62.08
20,775,IOC,EQ,22523202,6538530,29.03
20,776,IOLCP,EQ,1007376,305852,30.36
20,777,IPCALAB,EQ,163329,81043,49.62
20,778,IRB,EQ,1008936,679376,67.34
20,779,IRBINVIT,IV,167500,155000,92.54
20,780,IRCON,EQ,558439,274617,49.18
20,781,IRCTC,EQ,947382,356010,37.58
20,782,IREDA,N4,102,100,98.04
20,783,IREDA,N6,200,120,60.00
20,784,IRFC,N1,3501,3363,96.06
20,785,IRFC,N7,10,10,100.00
20,786,IRFC,N9,1578,1306,82.76
20,787,IRFC,NA,362,361,99.72
20,788,IRFC,NE,27,27,100.00
20,789,IRFC,NF,1010,1010,100.00
20,790,IRFC,NG,120,120,100.00
20,791,IRFC,NJ,801,801,100.00
20,792,IRFC,NK,8,4,50.00
20,793,IRFC,NO,2150,2150,100.00
20,794,ISEC,EQ,511566,334352,65.36
20,795,ISFT,EQ,7051,5218,74.00
20,796,ITC,EQ,23892510,8693333,36.39
20,797,ITDC,EQ,50926,23626,46.39
20,798,ITDCEM,EQ,1299714,738991,56.86
20,799,ITI,EQ,650659,189500,29.12
20,800,IVP,EQ,2651,2009,75.78
20,801,IVZINGOLD,EQ,36,34,94.44
20,802,IVZINNIFTY,EQ,21,19,90.48
20,803,IZMO,EQ,44642,33214,74.40
20,804,JAGRAN,EQ,487898,365550,74.92
20,805,JAGSNPHARM,EQ,179909,116468,64.74
20,806,JAIBALAJI,EQ,3894,3589,92.17
20,807,JAICORPLTD,EQ,1013778,204715,20.19
20,808,JAKHARIA,SM,800,800,100.00
20,809,JAMNAAUTO,EQ,2363448,1199162,50.74
20,810,JASH,EQ,19553,16073,82.20
20,811,JAYAGROGN,EQ,3924,3350,85.37
20,812,JAYBARMARU,EQ,24007,12709,52.94
20,813,JAYSREETEA,EQ,284235,113278,39.85
20,814,JBCHEPHARM,EQ,776962,452359,58.22
20,815,JBFIND,EQ,42369,34934,82.45
20,816,JBMA,EQ,30358,19800,65.22
20,817,JCHAC,EQ,3312,1836,55.43
20,818,JINDALPHOT,EQ,5542,3744,67.56
20,819,JINDALPOLY,EQ,27993,16095,57.50
20,820,JINDALSAW,EQ,1075593,440432,40.95
20,821,JINDALSTEL,EQ,25868004,8360925,32.32
20,822,JINDRILL,EQ,17485,6889,39.40
20,823,JINDWORLD,EQ,23419,6729,28.73
20,824,JISLDVREQS,EQ,69451,40279,58.00
20,825,JISLJALEQS,EQ,3845812,1947535,50.64
20,826,JIYAECO,EQ,111930,71518,63.90
20,827,J&KBANK,EQ,1946451,1409860,72.43
20,828,JKCEMENT,EQ,83393,55097,66.07
20,829,JKIL,EQ,61721,43468,70.43
20,830,JKLAKSHMI,EQ,311505,163685,52.55
20,831,JKPAPER,EQ,1143580,546439,47.78
20,832,JKTYRE,EQ,459333,238729,51.97
20,833,JMA,EQ,4009,1552,38.71
20,834,JMCPROJECT,EQ,134664,76857,57.07
20,835,JMFINANCIL,EQ,524962,225925,43.04
20,836,JMTAUTOLTD,EQ,171338,108984,63.61
20,837,JOCIL,EQ,25097,20593,82.05
20,838,JPASSOCIAT,EQ,4547515,2694177,59.25
20,839,JPINFRATEC,EQ,1905708,1323447,69.45
20,840,JPOLYINVST,EQ,826,800,96.85
20,841,JPPOWER,EQ,10701185,2821932,26.37
20,842,JSL,EQ,401590,323921,80.66
20,843,JSLHISAR,EQ,351215,248349,70.71
20,844,JSWENERGY,EQ,2392552,1800336,75.25
20,845,JSWHL,EQ,313,256,81.79
20,846,JSWSTEEL,EQ,7522304,1891237,25.14
20,847,JTEKTINDIA,EQ,167529,106253,63.42
20,848,JUBILANT,EQ,524569,240447,45.84
20,849,JUBLFOOD,EQ,642557,109782,17.09
20,850,JUBLINDS,EQ,12565,8805,70.08
20,851,JUMPNET,EQ,1317095,825410,62.67
20,852,JUNIORBEES,EQ,75851,50859,67.05
20,853,JUSTDIAL,EQ,618171,153173,24.78
20,854,JYOTHYLAB,EQ,329927,190357,57.70
20,855,KABRAEXTRU,EQ,25875,18902,73.05
20,856,KAJARIACER,EQ,111143,45195,40.66
20,857,KAKATCEM,EQ,4686,3170,67.65
20,858,KALPATPOWR,EQ,258136,168768,65.38
20,859,KAMATHOTEL,EQ,33197,21779,65.61
20,860,KAMDHENU,EQ,20405,14210,69.64
20,861,KANANIIND,EQ,7641,7129,93.30
20,862,KANORICHEM,EQ,718599,202555,28.19
20,863,KANSAINER,EQ,75722,49051,64.78
20,864,KAPSTON,EQ,3872,3183,82.21
20,865,KARMAENG,EQ,1657,1482,89.44
20,866,KARURVYSYA,EQ,1788483,1179715,65.96
20,867,KAYA,EQ,10808,7800,72.17
20,868,KCP,EQ,200450,150705,75.18
20,869,KCPSUGIND,EQ,117449,87941,74.88
20,870,KDDL,EQ,4897,3107,63.45
20,871,KEC,EQ,393586,252242,64.09
20,872,KECL,EQ,81589,62025,76.02
20,873,KEI,EQ,106246,56094,52.80
20,874,KELLTONTEC,EQ,1055163,518187,49.11
20,875,KENNAMET,EQ,16301,4597,28.20
20,876,KESORAMIND,EQ,149818,100584,67.14
20,877,KEYFINSERV,EQ,10754,5491,51.06
20,878,KHADIM,EQ,25031,15041,60.09
20,879,KHANDSE,EQ,2921,1678,57.45
20,880,KICL,EQ,454,280,61.67
20,881,KILITCH,EQ,9351,7267,77.71
20,882,KINGFA,EQ,6970,4091,58.69
20,883,KIOCL,EQ,22478,13851,61.62
20,884,KIRIINDUS,EQ,268424,78673,29.31
20,885,KIRLFER,EQ,54766,40200,73.40
20,886,KIRLOSBROS,EQ,69470,36719,52.86
20,887,KIRLOSENG,EQ,69672,49532,71.09
20,888,KIRLOSIND,EQ,1745,1116,63.95
20,889,KITEX,EQ,112387,83690,74.47
20,890,KKCL,EQ,946,594,62.79
20,891,KMSUGAR,EQ,238016,151078,63.47
20,892,KNRCON,EQ,83966,44009,52.41
20,893,KOKUYOCMLN,EQ,178625,95817,53.64
20,894,KOLTEPATIL,EQ,74759,58130,77.76
20,895,KOPRAN,EQ,1722509,732722,42.54
20,896,KOTAKBANK,EQ,6859866,2814944,41.03
20,897,KOTAKBKETF,EQ,65853,26116,39.66
20,898,KOTAKGOLD,EQ,66309,43809,66.07
20,899,KOTAKNIFTY,EQ,597649,480968,80.48
20,900,KOTAKNV20,EQ,2733,2136,78.16
20,901,KOTAKPSUBK,EQ,12406,11001,88.67
20,902,KOTARISUG,EQ,61277,46769,76.32
20,903,KOTHARIPET,EQ,135090,85585,63.35
20,904,KOTHARIPRO,EQ,7096,4402,62.03
20,905,KPITTECH,EQ,2867267,1049293,36.60
20,906,KPRMILL,EQ,66128,48300,73.04
20,907,KRBL,EQ,184685,73539,39.82
20,908,KREBSBIO,EQ,7272,5547,76.28
20,909,KRIDHANINF,EQ,70342,39461,56.10
20,910,KSB,EQ,30065,24555,81.67
20,911,KSCL,EQ,211176,103414,48.97
20,912,KSHITIJPOL,SM,28000,28000,100.00
20,913,KSK,EQ,907939,704678,77.61
20,914,KSL,EQ,75024,46078,61.42
20,915,KTKBANK,EQ,1122087,588932,52.49
20,916,KUANTUM,EQ,16587,12971,78.20
20,917,KWALITY,EQ,329642,192362,58.35
20,918,LAGNAM,SM,3000,3000,100.00
20,919,LAKSHVILAS,EQ,1124079,591939,52.66
20,920,LALPATHLAB,EQ,91849,32941,35.86
20,921,LAMBODHARA,EQ,6300,5820,92.38
20,922,LAOPALA,EQ,109018,60662,55.64
20,923,LASA,EQ,146186,87253,59.69
20,924,LAURUSLABS,EQ,2536029,935567,36.89
20,925,LAXMIMACH,EQ,24635,20067,81.46
20,926,LEMONTREE,EQ,886798,627539,70.76
20,927,LFIC,EQ,602,492,81.73
20,928,LGBBROSLTD,EQ,34248,22603,66.00
20,929,LGBFORGE,EQ,165481,148808,89.92
20,930,LIBAS,EQ,20677,13122,63.46
20,931,LIBERTSHOE,EQ,162354,72604,44.72
20,932,LICHSGFIN,EQ,3296869,1079154,32.73
20,933,LICNETFGSC,EQ,1524,880,57.74
20,934,LICNETFN50,EQ,71,55,77.46
20,935,LICNETFSEN,EQ,253,173,68.38
20,936,LICNFNHGP,EQ,48,45,93.75
20,937,LINCOLN,EQ,917897,296492,32.30
20,938,LINCPEN,EQ,4225,3055,72.31
20,939,LINDEINDIA,EQ,168934,55266,32.71
20,940,LIQUIDBEES,EQ,1374886,1110572,80.78
20,941,LIQUIDETF,EQ,18908,12605,66.66
20,942,LOKESHMACH,EQ,36134,29364,81.26
20,943,LOTUSEYE,EQ,5099,4641,91.02
20,944,LOVABLE,EQ,28742,19149,66.62
20,945,LSIL,EQ,789466,615757,78.00
20,946,LT,EQ,4598553,1779479,38.70
20,947,L&TFH,EQ,9447764,3244307,34.34
20,948,L&TFINANCE,N8,20,20,100.00
20,949,L&TFINANCE,NC,486,286,58.85
20,950,L&TFINANCE,NG,30,20,66.67
20,951,L&TFINANCE,NM,38,38,100.00
20,952,L&TFINANCE,NO,187,187,100.00
20,953,L&TFINANCE,NU,75,75,100.00
20,954,L&TFINANCE,NW,20,20,100.00
20,955,L&TFINANCE,NY,130,90,69.23
20,956,L&TFINANCE,Y1,231,221,95.67
20,957,L&TFINANCE,Y3,39,39,100.00
20,958,L&TFINANCE,Y5,100,0,0.00
20,959,L&TFINANCE,Y9,964,650,67.43
20,960,LTI,EQ,349426,224391,64.22
20,961,L&TINFRA,N1,80,80,100.00
20,962,L&TINFRA,N2,257,257,100.00
20,963,L&TINFRA,N3,282,282,100.00
20,964,L&TINFRA,N4,70,70,100.00
20,965,L&TINFRA,N5,50,45,90.00
20,966,L&TINFRA,N6,62,62,100.00
20,967,LTMFEOF2R,MF,10000,10000,100.00
20,968,LTMFEOFR,MF,3990,3990,100.00
20,969,LTTS,EQ,758774,729817,96.18
20,970,LUMAXIND,EQ,2898,1610,55.56
20,971,LUMAXTECH,EQ,40649,31460,77.39
20,972,LUPIN,EQ,4118958,415713,10.09
20,973,LUXIND,EQ,54158,9156,16.91
20,974,LYKALABS,EQ,16500,12255,74.27
20,975,LYPSAGEMS,EQ,10337,9800,94.81
20,976,M100,EQ,67113,55899,83.29
20,977,M15RG,MF,10000,10000,100.00
20,978,M50,EQ,14201,7665,53.98
20,979,MAANALU,EQ,7866,5860,74.50
20,980,MACPOWER,EQ,2942,2762,93.88
20,981,MADHAV,EQ,18137,8561,47.20
20,982,MADHUCON,EQ,78320,71482,91.27
20,983,MADRASFERT,EQ,38553,28818,74.75
20,984,MAGADSUGAR,EQ,12803,9083,70.94
20,985,MAGMA,EQ,431003,313648,72.77
20,986,MAGNUM,EQ,1921,1921,100.00
20,987,MAHABANK,EQ,1561519,1064617,68.18
20,988,MAHASTEEL,EQ,17722,11568,65.27
20,989,MAHEPC,EQ,88925,44907,50.50
20,990,MAHESHWARI,EQ,44485,30270,68.05
20,991,MAHINDCIE,EQ,93309,55745,59.74
20,992,MAHLIFE,EQ,48492,27429,56.56
20,993,MAHLOG,EQ,20027,13035,65.09
20,994,MAHSCOOTER,EQ,9805,8020,81.80
20,995,MAHSEAMLES,EQ,55590,34870,62.73
20,996,MAITHANALL,EQ,29715,15978,53.77
20,997,MAJESCO,EQ,105820,73479,69.44
20,998,MALUPAPER,EQ,6003,4958,82.59
20,999,MAN50ETF,EQ,46883,6789,14.48
20,1000,MANAKALUCO,EQ,9852,8547,86.75
20,1001,MANAKCOAT,EQ,5360,4130,77.05
20,1002,MANAKSIA,EQ,50995,34452,67.56
20,1003,MANAKSTEEL,EQ,473732,229807,48.51
20,1004,MANALIPETC,EQ,1792403,962032,53.67
20,1005,MANAPPURAM,EQ,11873269,2808586,23.65
20,1006,MANGALAM,EQ,146022,91913,62.94
20,1007,MANGCHEFER,EQ,100630,66562,66.15
20,1008,MANGLMCEM,EQ,28269,20863,73.80
20,1009,MANGTIMBER,EQ,5505,5275,95.82
20,1010,MANINDS,EQ,996352,483217,48.50
20,1011,MANINFRA,EQ,340789,212178,62.26
20,1012,MANUGRAPH,EQ,4070,2545,62.53
20,1013,MANXT50,EQ,1574,1469,93.33
20,1014,MARALOVER,EQ,3697,3564,96.40
20,1015,MARATHON,EQ,7135,5715,80.10
20,1016,MARICO,EQ,2064770,565533,27.39
20,1017,MARINE,SM,8000,6000,75.00
20,1018,MARKSANS,EQ,1789553,946993,52.92
20,1019,MARSHALL,SM,3000,3000,100.00
20,1020,MARUTI,EQ,1290483,370840,28.74
20,1021,MASFIN,EQ,25579,15011,58.68
20,1022,MASTEK,EQ,463591,120529,26.00
20,1023,MATRIMONY,EQ,8107,5646,69.64
20,1024,MAWANASUG,EQ,69820,49722,71.21
20,1025,MAXHEALTH,EQ,1758972,1359265,77.28
20,1026,MAXIND,EQ,1069196,601468,56.25
20,1027,MAXVIL,EQ,140621,103032,73.27
20,1028,MAYURUNIQ,EQ,33472,19018,56.82
20,1029,MAZDA,EQ,18254,13770,75.44
20,1030,MBLINFRA,EQ,87501,67772,77.45
20,1031,MCDHOLDING,EQ,169331,100157,59.15
20,1032,MCDOWELL-N,EQ,2533017,930116,36.72
20,1033,MCL,EQ,8190,1536,18.75
20,1034,MCX,EQ,295106,119395,40.46
20,1035,MDL,SM,2000,2000,100.00
20,1036,MEGH,EQ,2927457,1062025,36.28
20,1037,MENONBE,EQ,36571,22553,61.67
20,1038,MEP,EQ,127332,54930,43.14
20,1039,MERCATOR,EQ,943250,585160,62.04
20,1040,METROPOLIS,EQ,74476,30867,41.45
20,1041,MFSL,EQ,1027792,172551,16.79
20,1042,MGEL,SM,9000,9000,100.00
20,1043,MGL,EQ,1848325,470554,25.46
20,1044,MHHL,SM,3000,3000,100.00
20,1045,MHRIL,EQ,146334,99456,67.97
20,1046,MIDHANI,EQ,359313,135674,37.76
20,1047,MILTON,SM,4400,4400,100.00
20,1048,MINDACORP,EQ,322621,177999,55.17
20,1049,MINDAIND,EQ,179471,95666,53.30
20,1050,MINDSPACE,RR,237600,229200,96.46
20,1051,MINDTREE,EQ,2083789,394911,18.95
20,1052,MIRCELECTR,EQ,393311,277628,70.59
20,1053,MIRZAINT,EQ,230777,138038,59.81
20,1054,MITTAL,EQ,30371,18715,61.62
20,1055,M&M,EQ,9301969,1392397,14.97
20,1056,M&MFIN,EQ,11205028,5679826,50.69
20,1057,M&MFIN,N2,200,200,100.00
20,1058,M&MFIN,N3,25,25,100.00
20,1059,MMFL,EQ,55125,28520,51.74
20,1060,MMP,EQ,2564,2014,78.55
20,1061,MMTC,EQ,511028,203141,39.75
20,1062,MOHITIND,EQ,4070,4070,100.00
20,1063,MOHOTAIND,EQ,3317,3225,97.23
20,1064,MOIL,EQ,168222,111752,66.43
20,1065,MOLDTECH,EQ,69037,29927,43.35
20,1066,MOLDTKPAC,EQ,54271,26139,48.16
20,1067,MONTECARLO,EQ,25211,18967,75.23
20,1068,MORARJEE,EQ,3120,2768,88.72
20,1069,MOREPENLAB,EQ,1386045,762331,55.00
20,1070,MOTHERSUMI,EQ,13168713,3282791,24.93
20,1071,MOTILALOFS,EQ,225583,163640,72.54
20,1072,MOTOGENFIN,EQ,4458,1778,39.88
20,1073,MPHASIS,EQ,741605,398482,53.73
20,1074,MPSLTD,EQ,14091,9961,70.69
20,1075,MRF,EQ,23226,14177,61.04
20,1076,MRO-TEK,EQ,41,40,97.56
20,1077,MRPL,EQ,802130,456168,56.87
20,1078,MSPL,EQ,3026,2776,91.74
20,1079,MSTCLTD,EQ,1585618,552108,34.82
20,1080,MTEDUCARE,EQ,47265,34298,72.57
20,1081,MTNL,EQ,1025529,734209,71.59
20,1082,MUKANDENGG,EQ,7241,7172,99.05
20,1083,MUKANDLTD,EQ,274719,146053,53.16
20,1084,MUKTAARTS,EQ,7196,5599,77.81
20,1085,MUNJALAU,EQ,257808,134734,52.26
20,1086,MUNJALSHOW,EQ,36657,22628,61.73
20,1087,MURUDCERA,EQ,39237,32917,83.89
20,1088,MUTHOOTCAP,EQ,20957,13143,62.71
20,1089,MUTHOOTFIN,EQ,1839069,568084,30.89
20,1090,N100,EQ,104808,63116,60.22
20,1091,NABARD,N1,232,174,75.00
