Security Wise Delivery Position - Compulsory Rolling Settlement
10,MTO,18092020,1045860201,0001804
Trade Date <18-SEP-2020>,Settlement Type <N>
Record Type,Sr No,Name of Security,Quantity Traded,Deliverable Quantity(gross across client level),% of Deliverable Quantity to Traded Quantity
20,733,INDRAMEDCO,EQ,289980,142029,48.98
20,734,INDSWFTLAB,EQ,84803,78885,93.02
20,735,INDTERRAIN,EQ,66204,44988,67.95
20,736,INDUSINDBK,EQ,10335152,2114651,20.46
20,737,INEOSSTYRO,EQ,14262,10131,71.03
20,738,INFIBEAM,EQ,6204548,5348915,86.21
20,739,INFOBEAN,EQ,22402,16690,74.50
20,740,INFRABEES,EQ,64,55,85.94
20,741,INFRATEL,EQ,7756023,1738424,22.41
20,742,INFY,EQ,12897897,7647298,59.29
20,743,INGERRAND,EQ,13763,6960,50.57
20,744,INNOVANA,SM,21000,19000,90.48
20,745,INOXLEISUR,EQ,316889,167136,52.74
20,746,INOXWIND,EQ,175373,63916,36.45
20,747,INSECTICID,EQ,139231,62135,44.63
20,748,INSPIRISYS,EQ,2026,1504,74.23
20,749,INTELLECT,EQ,353504,149545,42.30
20,750,INTENTECH,EQ,36133,24333,67.34
20,751,INVENTURE,EQ,9837,7220,73.40
20,752,IOB,EQ,1283586,767020,59.76
20,753,IOC,EQ,21035497,10953791,52.07
20,754,IOLCP,EQ,1451789,326753,22.51
20,755,IPCALAB,EQ,889743,431004,48.44
20,756,IRB,EQ,940811,650395,69.13
20,757,IRBINVIT,IV,125000,102500,82.00
20,758,IRCON,EQ,1826884,730229,39.97
20,759,IRCTC,EQ,753209,343913,45.66
20,760,IREDA,N6,1014,1008,99.41
20,761,IRFC,N1,278,278,100.00
20,762,IRFC,N2,40,40,100.00
20,763,IRFC,N3,400,400,100.00
20,764,IRFC,N7,10,10,100.00
20,765,IRFC,N9,613,613,100.00
20,766,IRFC,NA,601,601,100.00
20,767,IRFC,ND,40,40,100.00
20,768,IRFC,NE,41,31,75.61
20,769,IRFC,NJ,517,317,61.32
20,770,IRFC,NK,80,40,50.00
20,771,IRFC,NO,270,200,74.07
20,772,ISEC,EQ,597117,209173,35.03
20,773,ISFT,EQ,6202,3811,61.45
20,774,ITC,EQ,29783208,13507852,45.35
20,775,ITDC,EQ,87385,30940,35.41
20,776,ITDCEM,EQ,1004387,407887,40.61
20,777,ITI,EQ,1070146,165642,15.48
20,778,IVP,EQ,1086,1086,100.00
20,779,IVZINGOLD,EQ,91,89,97.80
20,780,IVZINNIFTY,EQ,9,9,100.00
20,781,IZMO,EQ,44520,28515,64.05
20,782,JAGRAN,EQ,183591,124301,67.71
20,783,JAGSNPHARM,EQ,197696,112009,56.66
20,784,JAIBALAJI,EQ,6395,5913,92.46
20,785,JAICORPLTD,EQ,691710,150225,21.72
20,786,JAMNAAUTO,EQ,3645706,1042925,28.61
20,787,JASH,EQ,7338,5207,70.96
20,788,JAYAGROGN,EQ,9548,6665,69.81
20,789,JAYBARMARU,EQ,12095,7335,60.64
20,790,JAYSREETEA,EQ,108628,62001,57.08
20,791,JBCHEPHARM,EQ,3582175,1116710,31.17
20,792,JBFIND,EQ,25458,16999,66.77
20,793,JBMA,EQ,20160,9340,46.33
20,794,JCHAC,EQ,3002,1722,57.36
20,795,JINDALPHOT,EQ,2811,2337,83.14
20,796,JINDALPOLY,EQ,46308,18388,39.71
20,797,JINDALSAW,EQ,1712115,725978,42.40
20,798,JINDALSTEL,EQ,6009913,1692770,28.17
20,799,JINDRILL,EQ,16661,6136,36.83
20,800,JINDWORLD,EQ,74671,55077,73.76
20,801,JISLDVREQS,EQ,157529,91820,58.29
20,802,JISLJALEQS,EQ,5112503,3317476,64.89
20,803,JIYAECO,EQ,116045,80072,69.00
20,804,J&KBANK,EQ,4882118,4073251,83.43
20,805,JKCEMENT,EQ,203206,164587,81.00
20,806,JKIL,EQ,51462,36259,70.46
20,807,JKLAKSHMI,EQ,358235,212107,59.21
20,808,JKPAPER,EQ,1161576,562605,48.43
20,809,JKTYRE,EQ,838784,570232,67.98
20,810,JMA,EQ,7289,5284,72.49
20,811,JMCPROJECT,EQ,181518,96530,53.18
20,812,JMFINANCIL,EQ,1900779,1575037,82.86
20,813,JMTAUTOLTD,EQ,194533,118889,61.12
20,814,JOCIL,EQ,7878,4807,61.02
20,815,JPASSOCIAT,EQ,4033361,2507547,62.17
20,816,JPINFRATEC,EQ,488629,247594,50.67
20,817,JPOLYINVST,EQ,268,268,100.00
20,818,JPPOWER,EQ,5557243,3824431,68.82
20,819,JSL,EQ,405854,234268,57.72
20,820,JSLHISAR,EQ,310840,168135,54.09
20,821,JSWENERGY,EQ,2884272,1896202,65.74
20,822,JSWHL,EQ,562,359,63.88
20,823,JSWSTEEL,EQ,9911089,4090538,41.27
20,824,JTEKTINDIA,EQ,240846,147412,61.21
20,825,JUBILANT,EQ,1096055,377985,34.49
20,826,JUBLFOOD,EQ,808402,197263,24.40
20,827,JUBLINDS,EQ,14886,7369,49.50
20,828,JUMPNET,EQ,446632,285349,63.89
20,829,JUNIORBEES,EQ,45609,23438,51.39
20,830,JUSTDIAL,EQ,604924,155894,25.77
20,831,JYOTHYLAB,EQ,358749,189762,52.90
20,832,KABRAEXTRU,EQ,19655,17074,86.87
20,833,KAJARIACER,EQ,347724,145444,41.83
20,834,KAKATCEM,EQ,4871,3504,71.94
20,835,KALPATPOWR,EQ,477794,355415,74.39
20,836,KAMATHOTEL,EQ,29692,20444,68.85
20,837,KAMDHENU,EQ,11534,7585,65.76
20,838,KANANIIND,EQ,5025,3022,60.14
20,839,KANORICHEM,EQ,17443,10933,62.68
20,840,KANSAINER,EQ,247197,197154,79.76
20,841,KAPSTON,EQ,7592,6393,84.21
20,842,KARMAENG,EQ,2181,2134,97.85
20,843,KARURVYSYA,EQ,1804835,1109418,61.47
20,844,KAYA,EQ,14276,10115,70.85
20,845,KCP,EQ,139394,91928,65.95
20,846,KCPSUGIND,EQ,96043,50634,52.72
20,847,KDDL,EQ,7146,4856,67.95
20,848,KEC,EQ,1965811,1779172,90.51
20,849,KECL,EQ,62766,48674,77.55
20,850,KEI,EQ,196226,129463,65.98
20,851,KELLTONTEC,EQ,789206,542278,68.71
20,852,KENNAMET,EQ,3932,2741,69.71
20,853,KESORAMIND,EQ,115315,82795,71.80
20,854,KEYFINSERV,EQ,625,443,70.88
20,855,KHADIM,EQ,35808,13149,36.72
20,856,KHANDSE,EQ,658,385,58.51
20,857,KICL,EQ,800,582,72.75
20,858,KILITCH,EQ,12941,7602,58.74
20,859,KINGFA,EQ,5797,2458,42.40
20,860,KIOCL,EQ,44840,23241,51.83
20,861,KIRIINDUS,EQ,219903,88926,40.44
20,862,KIRLFER,EQ,64087,38851,60.62
20,863,KIRLOSBROS,EQ,29445,15026,51.03
20,864,KIRLOSENG,EQ,33182,22446,67.65
20,865,KIRLOSIND,EQ,5681,593,10.44
20,866,KITEX,EQ,95406,41143,43.12
20,867,KKCL,EQ,614,467,76.06
20,868,KKVAPOW,SM,250,250,100.00
20,869,KMSUGAR,EQ,124496,73548,59.08
20,870,KNRCON,EQ,131191,72778,55.47
20,871,KOKUYOCMLN,EQ,214614,88153,41.08
20,872,KOLTEPATIL,EQ,71856,27736,38.60
20,873,KOPRAN,EQ,620313,299472,48.28
20,874,KOTAKBANK,EQ,6529412,3404455,52.14
20,875,KOTAKBKETF,EQ,106912,60952,57.01
20,876,KOTAKGOLD,EQ,83942,43612,51.95
20,877,KOTAKNIFTY,EQ,152316,28203,18.52
20,878,KOTAKNV20,EQ,2367,2032,85.85
20,879,KOTAKPSUBK,EQ,10943,9061,82.80
20,880,KOTARISUG,EQ,42237,35311,83.60
20,881,KOTHARIPET,EQ,291132,223267,76.69
20,882,KOTHARIPRO,EQ,5231,2501,47.81
20,883,KPITTECH,EQ,3336103,1202499,36.05
20,884,KPRMILL,EQ,43970,21982,49.99
20,885,KRBL,EQ,157278,66475,42.27
20,886,KREBSBIO,EQ,6279,4826,76.86
20,887,KRIDHANINF,EQ,108794,93973,86.38
20,888,KRITIKA,SM,16000,16000,100.00
20,889,KSB,EQ,7636,5562,72.84
20,890,KSCL,EQ,103823,50922,49.05
20,891,KSK,EQ,305300,147742,48.39
20,892,KSL,EQ,64527,25257,39.14
20,893,KSOLVES,SM,7200,3600,50.00
20,894,KTKBANK,EQ,1598408,1052805,65.87
20,895,KUANTUM,EQ,12011,9432,78.53
20,896,KWALITY,EQ,323386,202893,62.74
20,897,LAKSHVILAS,EQ,1537655,865794,56.31
20,898,LALPATHLAB,EQ,298684,204703,68.53
20,899,LAMBODHARA,EQ,3744,2421,64.66
20,900,LAOPALA,EQ,162254,88541,54.57
20,901,LASA,EQ,122968,73117,59.46
20,902,LAURUSLABS,EQ,3317058,1267976,38.23
20,903,LAXMIMACH,EQ,4359,2234,51.25
20,904,LEMONTREE,EQ,584733,370299,63.33
20,905,LEXUS,SM,1000,1000,100.00
20,906,LFIC,EQ,378,211,55.82
20,907,LGBBROSLTD,EQ,24078,14427,59.92
20,908,LGBFORGE,EQ,22681,22681,100.00
20,909,LIBAS,EQ,8419,6265,74.42
20,910,LIBERTSHOE,EQ,433907,86285,19.89
20,911,LICHSGFIN,EQ,4019733,1615020,40.18
20,912,LICNETFGSC,EQ,4238,3129,73.83
20,913,LICNETFN50,EQ,1153,845,73.29
20,914,LICNETFSEN,EQ,346,172,49.71
20,915,LICNFNHGP,EQ,50,40,80.00
20,916,LINCOLN,EQ,490925,179625,36.59
20,917,LINCPEN,EQ,4738,965,20.37
20,918,LINDEINDIA,EQ,443673,167361,37.72
20,919,LIQUIDBEES,EQ,1274383,1115160,87.51
20,920,LIQUIDETF,EQ,13827,10865,78.58
20,921,LOKESHMACH,EQ,14170,8746,61.72
20,922,LOTUSEYE,EQ,6216,4751,76.43
20,923,LOVABLE,EQ,15373,7568,49.23
20,924,LSIL,EQ,483376,318502,65.89
20,925,LT,EQ,7496745,4739557,63.22
20,926,L&TFH,EQ,10068666,2891632,28.72
20,927,L&TFINANCE,NA,50,50,100.00
20,928,L&TFINANCE,NE,50,50,100.00
20,929,L&TFINANCE,NG,120,120,100.00
20,930,L&TFINANCE,NU,20,20,100.00
20,931,L&TFINANCE,NY,67,60,89.55
20,932,L&TFINANCE,Y5,224,219,97.77
20,933,L&TFINANCE,Y9,54,50,92.59
20,934,LTI,EQ,405293,241281,59.53
20,935,L&TINFRA,N2,66,36,54.55
20,936,L&TINFRA,N3,45,45,100.00
20,937,L&TINFRA,N4,117,117,100.00
20,938,L&TINFRA,N6,215,215,100.00
20,939,LTMFEOF2R,MF,1002,1001,99.90
20,940,LTTS,EQ,58677,33156,56.51
20,941,LUMAXIND,EQ,4119,3352,81.38
20,942,LUMAXTECH,EQ,20641,15171,73.50
20,943,LUPIN,EQ,15274627,1253034,8.20
20,944,LUXIND,EQ,68906,10629,15.43
20,945,LYKALABS,EQ,22429,20203,90.08
20,946,LYPSAGEMS,EQ,9603,6067,63.18
20,947,M100,EQ,39648,36434,91.89
20,948,M50,EQ,491,297,60.49
20,949,MAANALU,EQ,9486,4803,50.63
20,950,MACPOWER,EQ,7285,5717,78.48
20,951,MADHAV,EQ,13737,7118,51.82
20,952,MADHUCON,EQ,31574,22024,69.75
20,953,MADRASFERT,EQ,24268,13641,56.21
20,954,MAGADSUGAR,EQ,11422,7840,68.64
20,955,MAGMA,EQ,673676,551288,81.83
20,956,MAGNUM,EQ,16090,15790,98.14
20,957,MAHABANK,EQ,1243916,667217,53.64
20,958,MAHASTEEL,EQ,17778,8249,46.40
20,959,MAHEPC,EQ,80981,44260,54.65
20,960,MAHESHWARI,EQ,51917,25705,49.51
20,961,MAHICKRA,SM,10500,9000,85.71
20,962,MAHINDCIE,EQ,285634,198954,69.65
20,963,MAHLIFE,EQ,207654,142285,68.52
20,964,MAHLOG,EQ,27519,15970,58.03
20,965,MAHSCOOTER,EQ,6638,5028,75.75
20,966,MAHSEAMLES,EQ,73236,33951,46.36
20,967,MAITHANALL,EQ,32408,17820,54.99
20,968,MAJESCO,EQ,32487,25833,79.52
20,969,MALUPAPER,EQ,8817,4883,55.38
20,970,MAN50ETF,EQ,670,542,80.90
20,971,MANAKALUCO,EQ,2462,2160,87.73
20,972,MANAKCOAT,EQ,35515,34765,97.89
20,973,MANAKSIA,EQ,20431,12968,63.47
20,974,MANAKSTEEL,EQ,152736,122681,80.32
20,975,MANALIPETC,EQ,1134033,634865,55.98
20,976,MANAPPURAM,EQ,13030029,7005891,53.77
20,977,MANGALAM,EQ,199150,71283,35.79
20,978,MANGCHEFER,EQ,57373,30963,53.97
20,979,MANGLMCEM,EQ,47963,29594,61.70
20,980,MANGTIMBER,EQ,3957,3857,97.47
20,981,MANINDS,EQ,705362,319301,45.27
20,982,MANINFRA,EQ,351643,235821,67.06
20,983,MANUGRAPH,EQ,6780,4080,60.18
20,984,MANXT50,EQ,763,718,94.10
20,985,MARALOVER,EQ,15348,13988,91.14
20,986,MARATHON,EQ,8458,5879,69.51
20,987,MARICO,EQ,2445839,1013134,41.42
20,988,MARINE,SM,48000,30000,62.50
20,989,MARKSANS,EQ,4084580,1960726,48.00
20,990,MARUTI,EQ,1143560,359894,31.47
20,991,MASFIN,EQ,26121,14945,57.21
20,992,MASTEK,EQ,251799,64692,25.69
20,993,MATRIMONY,EQ,11345,5332,47.00
20,994,MAWANASUG,EQ,60023,34194,56.97
20,995,MAXHEALTH,EQ,1106408,736311,66.55
20,996,MAXIND,EQ,1467747,1077846,73.44
20,997,MAXVIL,EQ,98230,58014,59.06
20,998,MAYURUNIQ,EQ,36918,23967,64.92
20,999,MAZDA,EQ,9702,5331,54.95
20,1000,MBLINFRA,EQ,26886,16331,60.74
20,1001,MCDHOLDING,EQ,115579,60008,51.92
20,1002,MCDOWELL-N,EQ,2313565,853096,36.87
20,1003,MCL,EQ,3664,2149,58.65
20,1004,MCX,EQ,261523,57570,22.01
20,1005,MEGH,EQ,2689416,927678,34.49
20,1006,MENONBE,EQ,34876,18230,52.27
20,1007,MEP,EQ,64597,35621,55.14
20,1008,MERCATOR,EQ,680556,493856,72.57
20,1009,METROPOLIS,EQ,377136,304695,80.79
20,1010,MFSL,EQ,858384,319292,37.20
20,1011,MGEL,SM,3000,3000,100.00
20,1012,MGL,EQ,1072290,410320,38.27
20,1013,MHHL,SM,3000,3000,100.00
20,1014,MHRIL,EQ,171307,144419,84.30
20,1015,MIDHANI,EQ,371603,132472,35.65
20,1016,MILTON,SM,4400,4400,100.00
20,1017,MINDACORP,EQ,273295,108378,39.66
20,1018,MINDAIND,EQ,182687,78708,43.08
20,1019,MINDSPACE,RR,533400,518400,97.19
20,1020,MINDTREE,EQ,1148673,385019,33.52
20,1021,MIRCELECTR,EQ,177148,137687,77.72
20,1022,MIRZAINT,EQ,1083163,241375,22.28
20,1023,MITTAL,EQ,10847,8870,81.77
20,1024,M&M,EQ,13518215,5183408,38.34
20,1025,M&MFIN,EQ,5677880,2202961,38.80
20,1026,M&MFIN,N2,121,103,85.12
20,1027,M&MFIN,N3,1,1,100.00
20,1028,MMFL,EQ,358590,173140,48.28
20,1029,MMP,EQ,8039,7226,89.89
20,1030,MMTC,EQ,463037,184795,39.91
20,1031,MOHITIND,EQ,2260,2260,100.00
20,1032,MOHOTAIND,EQ,791,755,95.45
20,1033,MOIL,EQ,398336,285438,71.66
20,1034,MOLDTECH,EQ,55680,23400,42.03
20,1035,MOLDTKPAC,EQ,26774,13469,50.31
20,1036,MONTECARLO,EQ,42707,22539,52.78
20,1037,MORARJEE,EQ,7906,5982,75.66
20,1038,MOREPENLAB,EQ,1490519,651342,43.70
20,1039,MOTHERSUMI,EQ,15751108,5126094,32.54
20,1040,MOTILALOFS,EQ,72046,39739,55.16
20,1041,MOTOGENFIN,EQ,9519,7077,74.35
20,1042,MPHASIS,EQ,521433,195813,37.55
20,1043,MPSLTD,EQ,17540,10973,62.56
20,1044,MPTODAY,SM,4000,4000,100.00
20,1045,MRF,EQ,17210,10937,63.55
20,1046,MRO-TEK,EQ,1447,1353,93.50
20,1047,MRPL,EQ,949839,505780,53.25
20,1048,MSPL,EQ,6824,6749,98.90
20,1049,MSTCLTD,EQ,1462349,568276,38.86
20,1050,MTEDUCARE,EQ,61271,41167,67.19
20,1051,MTNL,EQ,482749,351893,72.89
20,1052,MUKANDENGG,EQ,26645,26545,99.62
20,1053,MUKANDLTD,EQ,253503,159635,62.97
20,1054,MUKANDLTD,P1,206,206,100.00
20,1055,MUKTAARTS,EQ,3175,1853,58.36
